,0
0,すぐれた安定、効率的な担い手、これをどうしても早急につくり上げなくちゃならない。そのために各般の施策を講ずるということで、ほかにも今度の国内対策では、農地の流動化
1,断行することによって、我が国の事業環境の魅力を高め、地域産業の発展が図られるよう各般の施策に取り組んでいく所存でございます。○坂上分科員期待をいたしておりますが、願わく
2,の遺産を特定の相続人に単独で相続により承継させようとする遺言は、前記の各般の事情を配慮してこの被相続人の意思として当然あり得る合理的な遺産の分割の方法を
3,職場における指導強化，各種相談事業の推進，補導活動の充実強化，住民の地域活動の促進等非行防止のための各般の活動を集中的に実施している。また，昭和六十一年度は，昨年に引き続き「目で
4,ては、政府系金融機関からの低利融資、債務保証など、新たな事業展開を図ろうとする事業者に対する各般の支援措置を用意してございます。○坂上分科員少し具体的に聞きますが、特別償却制度はわかり
5,進める旨が明らかにされた。運輸省としては，変更改善計画，緊急提言等を踏まえ，各般の緊急対策を鋭意推進しているが，効率的な経営形態の確立等の抜本的対策についても基本的には，
6,確保，道路交通秩序の維持，救助・救急体制の整備，損害賠償の適正化，交通安全に関する科学技術の振興等の各般の交通安全対策の推進を図っており，こうした交通安全対策を通して交通事故の増加傾向に歯止め
7,までに１万人以下とし，さらに，十二年までに九千人以下とすることを目標とし，各般の交通安全対策を鋭意推進した結果，交通事故による死者数は８年に九千九百四十二人と１万人を切り，十一年
8,、健やかに新年をお迎えのこととお慶び申しあげます。日頃は、市政並びに区政の各般にわたり格別のご支援・ご協力をいただき誠にありがとうございます。さて、当区庁舎は建物の
9,措置を講ずることを初めといたしまして、その公正性、透明性をより一層高めるための各般の工夫を講じてまいりたいと思っております。○藤田（幸）委員ありがとうござい
10,整備、あるいは共同化や製造業、卸産業とのネットワークづくり、また、個々の商店の魅力アップ等の各般の取り組みに対して、補助だとか高度化無利子融資、低利融資等の支援を実施してまいりました。
11,については，以上のような認識の下に，科学技術会議，航空・電子等技術審議会等の答申に沿って各般の物資・材料系科学技術施策が進められている。科学技術会議においては，諮問第十一号「新たな情勢変化に対応し
12,重ねての御意見でございますが、私どもとしては、国内対策につきましては、各般の方面、まあ当然与党等の各般の御意見等も十二分にちょうだいいたしまして、また背くん
13,した厳しい経営環境に対して、政府では従来から、意欲ある中小小売業者が円滑に対応できるよう各般の中小小売商業対策を推進してきているところであります。具体的には、大企業との連携、これ
14,財政支出と名目ＧＮＰ（インフレ期待の鎮静化）五十四〜五十五年のマネーサプライの増加率の低下は，各般の物価対策の推進や後に述べる弾力的な賃金決定とあいまって，インフレ期待の高まりを抑え
15,ここに存す。この新秩序の建設は日満支三国相携え、政治、経済、文化など各般にわたり互助連環の関係を樹立するをもって根幹とし、東亜における国際正義の確立、共同防共
16,。一方，支出は五千九百二十七億円となっており，このうち事業支出は，要員規模の適正化，各般にわたる経費の節減等に努めているものの，前年度に比べ３億円増加し三千三百七十八億円となった。なお
17,ことも大変重要なことであろうと考えております。各省との連携のもとに、各般のそういった健全育成のための諸施策を進めているところでございます。○東（
18,の提供を行った。（８）国民生活センター国民生活センターでは，国民生活の改善に関する各般の情報を，関係省庁，地方公共団体の協力を得てテレビ（マイライフ’八十四），ラジオ
19,、国民生活の安全の確保に向けて消防がその使命を十分に果たすことができるよう、各般の施策を強力に展開していくことが強く求められているのである。具体的には、地域
20,地域においては、基盤施設の整備を中核として、それとタイムスケジュールを合わせつつ、各般の住宅・社会資本整備を重点的、効率的に推進することである。その場合、地域づくりが全国的に活発化し、
21,、私どもとしては、国内対策につきましては、各般の方面、まあ当然与党等の各般の御意見等も十二分にちょうだいいたしまして、また背くん方の、野党の皆さんにも
22,職場における指導強化，各種相談事業の推進，補導活動の充実強化，住民の地域活動の促進等非行防止のための各般の活動を集中的に実施している。さらに，法務省においても，関係省庁，ボランティア団体等の協力
23,て、平成九年度を財政構造改革元年と位置づけて編成しております。歳出面につきましては、各般の制度改革の実現に努めるなど歳出全般について聖域なく徹底した洗い直しに取り組み、一般歳出の規模
24,７億二十二百万円であった（第十三図）。国の調査研究のほか，地方公共団体及び民間研究機関においても，各般にわたる調査研究活動が行われているが，これらを含めても，なおかつ我が国の調査研究活動は
25,抜本的な拡充強化を図っております。情報技術の活用による中小小売店の生産性の向上を促進するための各般の助成制度というのもつくっております。こういうことで、中小小売商業対策の一層の充実強化に
26,、死者、行方不明者九名、被害住宅五万二千戸、被害総額は、土木、農林、水産、商工等の各般にわたって六百七十八億円に達しているとのことであります。以下、視察の日程に従いまして
27,宮城県の花山村、ここも大雨による甚大な被害が出ております。激甚の指定、各般にわたる災害復旧の早期実施等々万全の対応をしていただきたい、こう考えております。国土庁、この問題
