,0
0,Ｒｅｐｏｒｔｓ，千九百六十五，千九百六十七，千九百六十九，千九百七十一，千九百七十三，千九百七十四による。２．総数は，指標犯罪（ＣｒｉｍｅＩｎｄｅｘＯｆｆｅｎｓｅｓ）発生件数の総数である。３．殺人に
1,前掲Ⅰ‐十九表及び同Ⅰ‐十図２に示すとおりである。平成２年においては，総数で，検挙件数二千五百三十五件，検挙人員千九百七十一人と，前年に比べて，件数で８．３％，人員で
2,。勾留請求事件のうち，裁判官によって勾留が許可された事件の比率（勾留許可率）は，総数で前年同様九十九．五％と高い比率となっている。Ⅲ‐３表罪名別検察庁既済事件の逮捕・勾留別人員注１．
3,人員を見たものである。窃盗・詐欺・横領（遺失物等横領を含む。）が最も多く，精神障害者等の総数二千八十一人の五十三．六％を占めているが，罪名別検挙人員総数中に占める精神障害者等の比率では，放火の十一．九％
4,大小を問わず各種の無線通信設備を設置している。五十六年度末現在，船舶に開設された海上移動業務用無線局等の総数は約８万２千局に達し，前年度に比べ２．５％の増加となっており，その内訳は第２‐
5,を対比したものである。六十一年の新受刑者では，刑法犯を犯して服役した者が総数の六十一．三％，特別法犯を犯して服役した者が三十八．七％となっている。罪名別では，
6,は聖ヂョーヂ組合の寄附名簿を発表したが、寄進者名はすべて番号によつて示されたのみである。総数二十四名、その内年金を納める者七名にすぎず、他は一時的の寄進者である。年金は
7,宗室（黄帯子）と、太祖の父の傍系の子孫の覚羅（紅帯子）。その総数は道光帝時代に三万余人いたというから、日本の皇族を想像すると間違える。食うや
8,前項の確定加入者調整率は、厚生労働省令で定めるところにより、前々年度におけるすべての保険者に係る加入者の総数に対する前期高齢者である加入者の総数の割合を前々年度における当該保険者に係る加入者の数に対する前期
9,福祉分野の分権化と並んで，その市場化も進み始めた。千九百九十七年十月現在，全国の社会福祉施設の総数は６万三千五百五十施設，入所者定員数二百六十七万九千四百八十八人，職員数は八十二万七千百八十九人である。社会福祉施設の約半数は，社会福祉法人を中心と
10,私の貢献度ですが、全体順位と言うのは参加総数に対して一万二千八百四十八位ということですか？？？総数が何人いても，貢献度の順位は一万二千八百四十八位です。参加している人の数は関係
11,たい。平成十二年度の海外子女教育関係予算は、二百六十四億二千五百万円で、この国家的事業の恩恵を受けている子女の総数は約五万人である。（この数には一年以上の手当を受けている子供の数は含ま
12,二十八パーセント。本土だけでの計算では三十七パーセントぐらいです。戦陣への動員数となると総数６万の三割の１万８千名が最大数かと思います。
13,ました。これと同時に、「暴走族」が各地で問題を起こし、構成メンバーの総数も今とは比べものにならないくらい多かったのです。しかも、バイクはＣＢ七百五十や
14,。第２‐２‐６表学校在学者の設置者別割合資料出所文部省「学校基本調査」（注）総数には，専修学校及び各種学校を含まない。第２‐２‐十一図大学学部・短期大学本科の学生の
15,まで影響を及ぼします〔図６〕。〔図５〕性感染症の実数（全年齢、総数の合計）「産婦人科の実際』Ｖｏｌ．四十七．Ｎｏ３．１９９８〔図６〕性感染症の広がる部位＊
16,除く特別法犯は十万二千六百三十四人（同４．７％）である。なお，交通関係業過は総数の二十七．三％，道交違反は総数の五十五．〇％を占めており，この両者で総数の八十二．三％を占めている。Ⅱ‐１表
17,だけであり，決して平均的な世帯から考えると経済的に自立しているとはいえない．また総数も母子家庭に比べて少ないということも挙げられる．しかし子どもを育てることや父親自体が
18,終了するが，昭和五十二年における保護観察の終了状況を見ると，Ⅱ‐八十七表のとおりである。総数では期間満了による終了が最も多く四十七．六％を占め，次いで良好措置による終了が四十二．〇％，不良措置・再犯等
19,少年被疑事件の年齢層別検察庁新規受理人員注１．検察統計年報による。２．（）内は，総数に対する年齢層別人員の構成比である。Ⅳ‐三十六表罪種別・年齢層別検察官処遇意見の比率注１．法務省刑事局の資料に
20,，十七歳以下と十八歳・十九歳との合計で五十一．〇％を占めている。これら二十歳未満の者の総数に占める比率は，例年ほとんど変化していない。なお，二十歳代の者の総数に占める比率
21,をいう。特定資本関係◆いずれか一方の法人が他方の法人の発行済株式または出資の総数の五十％超を直接または間接に保有する関係等をいう。内国法人◆連結納税について国税庁長官の
22,は，「株式の併合又は分割が行われる場合には，会社が発行する株式の総数は，その併合又は分割に比例して当然に変更する」旨を定めることとしてい
23,次いで自動車操縦７万七千人，外国人学校３万三千人等となっている。また，生徒数を男女別にみると，総数では男子は二十万八千人（五十一．一％），女子は十九万九千人（四十八．九％）となっている。専攻課程別
24,薬物中毒及びその中毒性精神病，並びにその他の精神病を含む。３（）内は，総数に対する構成比である。３矯正施設における精神障害者１‐２‐４‐４表は，行刑施設新受刑者
25,その他の石器２、石核４、剥片百十七、小破片百十一点であった。第Ⅲ層文化は総数五百五十一点、内訳はナイフ形石器十二、台形様石器十三、台形石器５、掻器５、彫器１、ハンマーストーン
26,付けられたという最低限の意味で）、地球上に生きている種を全部合わせるとその総数は千万から一億のあいだになる。ところが実際の種の総数がそのどちらの数
27,、ＣＭに登場できる外人、特に在日の人で、更に家族ぐるみとなると、１．総数からして圧倒的に白人種が多い（黒人種の方々の数が少なく、こなしきれない）２
28,は六百八十五人（同八百十七人）で六十一．二％を占めている。前年と比較すると、死者の総数では五十三人（二十七．〇％）、負傷者の総数では二百七人（十五．六％）のいずれも減少
29,の必要性１．高齢者人口の増加平成十二年から二十年にかけて、豊島区の人口の総数（住民基本台帳による）の伸びが３．４％増であるのに対し、高齢者人口の伸びは十五．八％増となってい
30,のとおりである。昭和五十一年では，交通関係の業務上（重）過失致死傷事件で検察庁へ送致された事件の総数は，四十四万三千六百十六件，四十七万千三百五十七人であり，件数，人員共に前年より増加している。Ⅲ‐七十表
31,付することができる。Ⅳ‐三十六表は，昭和五十二年中の家庭裁判所終局決定人員総数について検察官の処遇意見を見たものである。総数の四十三．〇％について刑事処分相当，２．３％について少年院送致相当，十一．八％について保護観察相当，四十二．九％についてその他の意見と
32,）及び売春防止法違反（二十一人増）である。五十四年の全送致人員中に占める暴力団関係者の比率を見ると，総数では十一．九％と前年より４．０％減少しているが，罪名別比率では，売春防止法違反（１．１％増），
33,先の大戦に関する勤務に従事し，これに関連して死亡した軍人，軍属等で，その総数は，叙位対象者約８万余人，叙勲対象者は叙位を伴うものを含め約二百十二万人の見込みである。このうち
34,の順列は異なっているという（Ａ）が証明された。樹の分枝点の総数がＮ個であり，タイプｋの分枝点がνｋ個あるようなＮ項の順列の総数は，で
35,いうが、もしほんとうにこれだけ存在したとすると、日本列島にいた人間の総数よりは確実に多かったはずだ。神はそれだけ多産だったわけで、『
36,なった。万葉仮名は、一つの音節に対して多いものは三十余字を宛てることができるなど、その総数は夥しいものであったが、これを実用上の必要と、また一面は美的要求という観点
37,を込めてはじき出した数字は「金十一、銀十、銅十四」だ。総数三十五個となれば、千九百八十四年ロサンゼルス大会の三十二個を上回り、十八個だった前回シドニー大会のほぼ倍。金
38,などを楽しくお送りしています。ぜひふくチャンネル二十九をご覧ください。人口と世帯（前月比）総数二十七万千六十二人男十三万八百六十人（−六十）女十四万二百二人（−三十四）世帯数九万四千三百三十三世帯（
39,言語障壁を乗りこえるべく苦労し、日本語で知的な会話に従事することができるまでに上達した欧米人の総数は、一千人を上まわらないものと想像される。言語障壁を克服する主だった方途は
40,。＊Ａ遺伝子の頻度（ｐ）＝〔Ａ遺伝子の数〕÷〔Ａ，ａ遺伝子の総数〕図３‐四十六配偶子の自由交雑図３‐四十七ハーディー・ワインベルグの法則その後
41,，電子計算機及び情報処理課程が設けられている。これらの課程を有する学校数は，各種学校の総数が減少している中で，五十五年度の十校から六十年度の二十三校へと増加しており，六十年度において
42,千九百六十九，千九百七十一，千九百七十三，千九百七十四による。２．総数は，要正式起訴犯罪の発生件数の総数である。３．殺人には，謀殺，故殺，嬰児殺のほか謀殺の未遂，
43,保有している外国子会社の発行済株式等の数又は金額を合計した数又は金額が当該外国子会社の発行済株式等の総数又は金額のうちに占める割合に，当該外国子会社が保有している外国法人の発行済株式等の数又は金額
44,この種対立抗争事犯の発生件数及び銃器使用状況を最近５年間について見たものである。昭和五十四年における発生件数の総数は，前年より１件増の十九件，銃器使用件数も３件増の十六件で，銃器使用件数の比率はこれ
45,代表的なパターンが表２・４に示されている．ここで「総チェイン数」は，トリップ連鎖の総数であるから，対象とした交通行動者の数と一致している．二地域間で就業者の行動形態
46,による．（『平成８年版観光白書』ｐ．四十五）図３海外旅行先で最もしたい行動（総数，性別内訳）（注）１総理府広報室「余暇と旅行に関する世論調査」（平成６年十月
