,0
0,を起こす可能性が高いでしょう。専門技術を身につけるにはとてもよい時期なので、各学校の申し込みをするのもよいでしょう。愛はこぶもの〜今年の相性〜すばらしい出会い
1,いたしましては、これは音楽や社会科におきます国旗や国歌の指導のみならず、各学校、多くの学校でそれなりにきちっとした指導が行われるもの、こう考えているわけで
2,れる見通しだ。国の指導に振り回されず、主体的に教育方針を展開できるのだから、各学校の腕の見せ所となる。教育現場の意見の主張によって中央省庁が動いた貴重な実例
3,一年間の中で最低限入学式と卒業式におきましてこのような義務づけを行って、各学校における教育課程の実施をすべての学校にお願いしているということでございます。○竹村泰子君今
4,ことが大切だと思っておりますが、その具体的な実施方法につきましては、各学校、校長や設置者である教育委員会の判断にゆだねられているところでございます。その際に
5,保育園からいただいています。最初に教育長に許可をもらって、リサイクル製品を持って、各学校にお願いに行きました。八百津小学校では、回収パックがどのように使われるか
6,、外国語指導助手の配置を一層促進する必要があります。高度情報化社会への対応については、各学校のコンピュータ等の情報機器の整備やインターネットへの接続など、情報教育の基盤整備を進めるとともに、
7,の目と口を丸く大きくひろげさせるにじゅうぶんなものがあった。かれは、各学校の陸上競技部のコーチがうらやましがるにちがいない、すばらしい疾走ぶりをみせて、そこをたちのいた
8,大事だと思っておるわけでございまして、先生のおっしゃるような専門的な職員を各学校に配置できるというところまではなかなか私どもも踏み切れないわけでございますけれども、御趣旨を
9,九月から実施した。４箸持参に伴い町内調理場は、箸を忘れる児童生徒の対策として、各学校に生徒数の十％程度の箸を配送した。・箸を忘れる数は、十一月末現在において、
10,の実態等に関する調査結果」というのがあるのですが、この中身を見せていただきますと、各学校におけるコンピューターのハード面での整備はかなり進んできております。しかし、その反面で、
11,のみである給食中学校には中等教育学校前期課程を含む。（資料）文部科学省調べ２食事内容・環境の改善各学校では，近年，学校給食の多様化が図られており，例えば，学校給食の食材として地域
12,いうような指導内容を示しているわけではございませんが、御指摘のように、各学校におきましては、諸外国の国旗も含めまして国旗をデザインするというような
13,要素を提供しているといえる。また、小・中学校に置かれる特別支援教育コーディネーター（仮称）について、各学校で具体的にいかなる機能や役割を担わせるかは、学校や地域の実情によって多様
14,求められることに留意する必要がある。例えば、学校における教員等の配置についても、各学校に配置された教員がその学校の児童生徒の教育を担当する形態に加えて、特定
15,意味し、二つの条件が認められて初めて単位が認定されることになっている。そこで各学校は教務内規で履修に必要な出席日数と時数の下限を法定日数、時数の三分の二、または
16,求める学校の教育環境、子どもにとっての学習環境の改善につながっていくのである。これまでに各学校で開発され、改善が重ねられてきた「個別の指導計画」の中には優れ
17,とすることとし，表Ⅰ‐２‐２のとおり改めた。これは，各学校において，地域，学校や生徒の実態に合わせて授業時数を定めることができるようにするとともに
18,を推進している。水難事故については，特に，海浜や河川等の事故発生率が高いことから各学校において水泳心得の指導を徹底するとともに，事故発生率の低い水泳プールの整備・充実を図ったり，水泳指導者講習会等を
19,８年（千九百九十六）７月十九日《二十一世紀を展望した我が国の教育のあり方について》各学校において一人ひとりの子どもを大切にした教育指導ができるような環境づくりが大切である。とりわけ
