,0
0,た。州レベルにおいても，八十二年から八十三年初めにかけてヴィクトリア州，南オーストラリア州，西オーストラリア州で相次いで総選挙が行われ，いずれも政権が労働党に交替した。
1,分かれた武村正義が率いる新党さきがけと前年にできた細川護煕の日本新党、そして第三に直前の総選挙で大幅に後退したものの依然として連立与党の中では最多の議席を持つ
2,戦前の元勲や軍人が首相になった時代は別として、戦後の新選挙法による総選挙（昭和二十一年四月）以来衆議院議員一年生で内閣総理大臣になったのは、第一次吉田内閣の吉田茂に
3,予想に反して敗北し、グテーレス首相が辞表を提出した。これを受けて二千二年３月に総選挙が前倒しで実施されることになった。英国訪問に際し、ブレア首相と会談する小泉総理大臣（７月）（提供
4,では積極的鉄道政策に同調してしまっているにもかかわらず、貴族院における憲政会系議員は反対姿勢を堅持しているのは、総選挙の洗礼を受ける地盤を有しているか否かの差異が反映されたものと考え
5,、暫定的に千九百二十年度は、実行予算として前年度予算を執行することにして始動する。そして、同年五月の総選挙において政友会が、総議席（四百六十四名）の約六割にあたる二百七十八名を当選させるという大勝を果たし
6,、懲役三年、執行猶予五年（求刑懲役五年）を言い渡した。二千三総選挙学生ボランティアも追い込み総選挙も九日の投票日まで、あと二日。
7,をなくせば、年間二千二百億円の社会保障費の削減は直ちにやめることができます。目前に迫った総選挙の大きな争点のひとつです。国民の税金で大判振る舞い●なんでも建設◆家族住宅１万千二百九十五戸（千九百七十九年度
8,などと共に細川、羽田政権に加わり、その後は新進党に合流した。千九百九十六年の総選挙では新進党候補として兵庫一区から出馬。選挙前には創価学会神戸講堂（神戸市東灘区）などを
9,行うための財源確保が困難となっていくなか、当面の対応を行う一方、二十年五月の総選挙で衆議院の過半数を獲得し、政権基盤を安定させた。しかし、原内閣は中国の
10,な年であったのと対照的に、九十三年は不況や失業の増大、その最中の総選挙での政府与党の苦戦が色濃く影を落とした年であった。スペイン経済は八十六年
11,くる始末で、この理解のなさには大変失望もしました。次の総選挙では、ふたたび落選しました。市民は私を求めていないと理解して、
12,にするが、議会勢力の中でも、既成政党系（現在でいえば保守系）は、総選挙をはじめ、補欠選挙や地方議会選挙でも、一貫して議会での多数決による意思決定を左右できるだけの
13,というところでしょうね。シナリオはまだ表に出てきていません。おそらくは、総選挙によって民意と国会との距離を近づけるのでしょう。今後も郵政民営化を柱として賛成と反対
14,首相に就任したが、九十四年十一月には辞任し、ママロニ首相が返り咲いた。九十七年８月の総選挙の結果、国内経済状況の悪化に伴い支持率が低下していたママロニ首相に代わって、ウルファアル議員が
15,の再選を阻止する大義名分がなくなります。解散・総選挙とは、内閣が衆議院を解散し、総選挙で民意を問う行為のことです。解散権は総理大臣にあり、政治力の象徴ですから
16,５月には土地の私有化法が施行された。他方、二千四年の夏に予定されている総選挙に向けて、野党間では再編に向けた模索が行われた。経済面で
17,を新大統領に選出させることに成功し，その余勢をかって６月に行われた繰り上げ総選挙においても安定多数を制し，引き続き４年間政権を担当することとなった。サイプラスにおいては，１月の
18,たいと、岸さんはいっていたのです。いま日本は小選挙区制になり、前回の総選挙（二千三年十月）では民主党が躍進しました。しかしいまの民主党も政権の座
19,は笑って政権運営する必要がある。自民党は、これで崖から落ちたことになります。総選挙までに、崖から上がれるでしょうか。
20,解散を決定する実質的権限は，内閣にある（→７‐１．２ｄ）。ｆ国会議員の総選挙の施行の公示天皇は，国会議員の総選挙の施行を公示する（７条４号）。
21,首相が方針衆院解散来月十日小泉純一郎首相は二十五日までに、衆院を十月十日に解散し、総選挙を十一月九日に行う方針を固めた。
22,私の視点◆中曽根氏引退五十六年、生涯目標掲げつつ元副総理・元内閣官房長官後藤田正晴総選挙が公示され、自民党が届け出た候補者名簿に中曽根康弘元首相の名がないことを確認した翌日
23,国民民主会議ブラフィット首相が辞任したが、政局は安定せず、九十五年２月ブリザン農相が首相となり同年６月の総選挙にそなえたが、敗北し新国民党ミッチェル政権が誕生した。（２）外交面では、米国
24,一段と明確になってきている。（ロ）これに対して，インドについては八十年初頭の総選挙で勝利を収めて再登場したガンジー首相の下で，ブレジネフ書記長とレッディ＝インド大統領の相互訪問，
25,と明らかにした。しかし、こうした保守新聞と放送との対決は、総選挙に向けていっそう激化する戦いの前哨戦にすぎなかった。▼ＭＢＣの巻き返し保守新聞と
26,後３年ですよね。小泉総理は来年の総裁任期切れで勇退することとなっているので、事実上次の総選挙の結果次第となるでしょう。
27,加速か後退か７月に参院選七月の参院選が政局の大きな節目。昨年の総選挙で躍進した民主党が「自公政権」にどこまで迫れるかが焦点。二大政党制への動き
28,の削減額は百億ユーロ（約一兆二千億円）規模となる見込み。ただ、首相は大幅な歳出削減も総選挙で打ち出しておらず、また公約違反の非難を浴びそうだ。首相は歳出削減について、
29,ていた。内容はおよそ次のとおりである。「自民党代議士の中尾栄一元建設相は、政治資金パーティーが総選挙に間に合わず資金不足に陥った。そこで元秘書官が、若築建設に資金援助を頼んだ。
30,たいところで、負けられない戦いだ。埼玉８区は激戦模様だ。昨年十一月の総選挙の際の公職選挙法違反（買収）で起訴された■■■■前衆院議員＝自民党を離党＝が議員辞職した
31,なければならない。第五十四条衆議院が解散されたときは、解散の日から四十日以内に、衆議院議員の総選挙を行ひ、その選挙の日から三十日以内に、国会を召集しなければならない。解散衆議院または地方公共団体
32,が可決され、吉田首相は衆議院を解散した。千九百四十九年（昭和二十四年）一月二十三日、総選挙がおこなわれた。吉田首相の率いる民自党が二百六十四、民主党六十九、社会党四十八、共産党三十五
33,のベネタトス市長は、会場周辺に設置された監視カメラを黒く塗りつぶしてしまった。三月七日の総選挙を控え、国民の関心はなかなか五輪に向かわない。与野党の二大政党の力が拮抗
34,反対で党が分かれ、二大政党制への道をたどるのではないでしょうか。民営化については、総選挙の結果によると思われます。
35,が倒れた後、二千年六月二日に森内閣によって衆議院が解散され、二十五日に衆議院の総選挙が行われた。ところで、衆議院の解散について日本国憲法は二か所で規定し、七条三号は
36,姿勢を示した。（ホ）北欧・アイルランドスウェーデンでは八十五年９月に行われた総選挙で，パルメ首相率いる社民党は議席数を減らし，政策遂行のためには共産党の協力を得る
37,。金大中大統領の国民会議（現民主党）に合流後、ソウル中心部での補欠選で当選。二千年の総選挙で再び落選後、海洋水産相などを務めた。順風満帆でなかった経歴が今、「筋を
38,異見・斜説・快説】「まァ、総選挙をやったら自民党は百議席は減らすだろうな！！」（小泉純一郎元内閣総理大臣）先月三十日の
39,が幣原喜重郎であった。幣原内閣は、憲法改正作業を進めると同時に、千九百四十五年十二月衆院を解散し、翌四十六年戦後初の総選挙を行った。結果は自由党が百四十一議席、進歩党が九十四議席で、いずれも単独過半数に達し
40,第百五十九条）と定められていたから、その施行後に半数改選期を迎えた町村から順次町村会議員の総選挙が実施された。倉敷市域において初めて町村会議員総選挙が行われたのは玉島町であった。
41,にシフトしていた。（二十九）『大国民』二十七号、千九百七年三月、三十一頁。総選挙を五ヵ月後に控えた千九百七年十二月、新たな政治問題が持ち上がった。第一次西園寺内閣が議会に酒・砂糖消費税
42,に後暗いやり方でこそこそやらんと、もっと正々堂々とやらんね？―もうちょっとで総選挙の公示やろうが…。新しい政策をかかげて、世論に問うたらよかろうが…」
43,。ｃｏｆｆｅｅｂｒｅａｋ限界にきた福祉国家、スウェーデン千九百九十一年９月に行われたスウェーデンの総選挙で、約半世紀の間、ほぼ一貫して政権の座にあった社民党が敗北しました
44,脱却した現在の日本の株式市場は、強気で攻めていいのかもしれません。ただし、総選挙の投票日である９月十一日までは、政局空白が続くため、何があるかわからないので
45,今回の総選挙で小泉首相と同じ神奈川十一区に立候補して、惜しくも十九万四千百六十三票差で敗れた羽柴秀吉さんについて教えてください
46,自民党総裁選で選ばれたが、政権交代は本来選挙によって行うべきものであり、民主党は早く総選挙をやるべきだと思う」と述べ、衆参同日選挙も辞さないとの考えを示した
47,デモで、行政機構を麻痺させる。・その責任を取って小泉辞任。・新内閣誕生で、総選挙を要求するデモを再び実施。・解散、総選挙。・野党に投票。
48,第１位である）。（ロ）マレイシア（ａ）内政フセイン首相は，七十八年の総選挙において連立与党国民戦線が圧倒的勝利を収めたことにより，その基盤を堅固なものとしたが
49,。今の政治は何も信じることが出来なくなっています。早く国民が安心できるように総選挙をすることです。・・・・・ＥＫ
50,も党首もがけっぷち二大政党対決に埋没自民、民主両党の二大政党対決のあおりを受け、小政党が総選挙で苦戦を強いられている。中でも社民、保守新両党は党首の選挙も予断を
51,徳島、高知、佐賀、長崎、大分、鹿児島で、議員をすべて失った。総選挙での圧勝後、吉田の民主自由党は二月十六日、第三次吉田内閣を発足させたが、政権安定の
52,」と、矢部が、苦笑して、「まさか君は、長谷川首相が、二カ月後の総選挙のことを、心配して、野党の内藤党首を、殺そうと考えている、そんなぶっそうな
53,と怠慢にも責任がある。【利害のみで使われてきた手口】政権争奪の総選挙を睨んだこの一年、民主党は重要な戦略と位置づけて公明党攻撃を仕掛け続けた。
54,ているならば、小泉元首相がいう任期満了まで出なく、今速やかに、堂々と衆院の総選挙を行うべきが政治の常道なはずである。国民に向かって、任期満了までなどと
55,→自公＋分裂民主連立政権というシナリオは無理がありますか？解散ー亀井・平沼らによる自民党分裂ー総選挙ー自民過半数割れー小泉退陣ー民主・公明連立の交渉決裂ー自民・民主の一部による連立内閣というシナリオはどうでしょうか
56,の亡命政府の大統領は戦争中客死したので、副大統領が大統領に就任していた）最後の総選挙が千九百四十六年四月に行われ、その結果としての七月四日のフィリピン共和国の発足をもって実現した
57,転換し、「解散・総選挙があるぞ」「あるぞ」と言ってきたが、結果、総選挙は越年となった。このままでは、小沢氏は何かしないと、
58,適用するのがベターと考えます。その理由は、次のとおりです。１九十六年の総選挙で消費税五％へのアップを掲げて戦った自民党が勝利し、国民の承諾を得
59,．賠償支払いにヤング案．十．世界大恐慌始まる千九百三十３．ブリューニング内閣．９．総選挙でナチス第二党に千九百三十一大恐慌の影響深刻千九百三十二４．ヒンデンブルク大統領再選．７．総選挙でナチ党第一党
60,８月から９月に実施されたフィジーの総選挙や、同年十二月に実施されたソロモンの総選挙に対して選挙機材供与や選挙監視要員の派遣などの支援を実施しました。（ヘ）欧州中・東欧諸国
61,＜＜次の総選挙は、永遠に、不滅です？＜スーパーマジョリティー、決定でしょう♪＞＞これで、勝っ
62,与党、前倒し調整』・朝日新聞は、９／十八（木）の朝刊一面で、『来月二十六日総選挙へ３日解散自公合意』という見出し十／１〜３の各党代表質問の直後に、衆議院を解散する
63,とする域内及び域外における協力の進展が見られた。欧州諸国では、英国で総選挙が実施され、ブレア首相率いる労働党が再び勝利し、また、イタリアでは上下両院選挙の結果、
64,「００年代の格差ゲーム」など。「マジック」対「マニフェスト」。それが今回の総選挙の図式だ。民主党の菅直人代表が「マニフェスト」を掲げて政策論争をしかけ、迎え撃つ小泉純一郎首相
65,という問題に直面した。国連は四十八年二月二十六日、圧倒的多数で可能な地域内での総選挙を可決した。南韓単独選挙である。李承晩の単独政府樹立構想が勝利を収めた。即時独立を熱望する朝鮮人多数
66,に行われる通常選挙がこれにあたる。公職選挙法は，総選挙及び通常選挙について期日を定め，総選挙の場合は少なくとも十二日前に，通常選挙の場合には少なくとも十七日前に公示すべきものとし
67,全斗煥政権の手堅い内政外交政策の下で比較的平穏かつ順調に推移した。八十五年２月に実施された総選挙では，旧野党政治家が中心となって結成した新韓民主党が野党ブームに乗って野党第一党に
68,「人民社会主義共同体」（略称「サンクム」）という翼賛組織を率い、千九百五十五、五十八、六十二の総選挙で全議席を独占するなど圧倒的な地歩を築いた。しかし、やがてシアヌークの個人崇拝とサンクム
69,国名を西サモアからサモアへ変更した。九十一年４月には新選挙法に基づく初めての総選挙が実施され、トフィラウ・エティ・アレサナが首相に再選された。九十六年４月の総選挙では、八十八年以来
70,森本の問いには直接答えず、逆に質問に質問で返してきた。「総選挙の事前予測には新聞、テレビいろいろあるけれど、どこのが一番正確だと思う？
71,が政権を担い、事件によって損われた内外の信頼回復を図るとともに、９月には総選挙が実施され、チュアン内閣が成立した。チュアン内閣は、国内の融和回復、タイ社会の民主化の
72,過半数の議席を擁しないまま右派の内閣を組織することができ、すぐ後に行われた総選挙に勝つための「改革」を実行することができてしまったではないか。この点について同僚のフランス人
73,の思わせぶりな行動に加え、こうした地元での動きを総合すると、今秋の総選挙に向け、臨戦態勢に突入した、と見ても不思議ではなかろう。そんな折、本誌
74,緊張・決意…初登院の面々初当選組も返り咲き組も総選挙で当選した衆院議員が十九日、国会に初登院した。党首クラスの「大物」を破って
75,ＡＳＥＡＮ５カ国及びビルマの内外情勢（イ）インドネシア（ａ）内政千九百八十二年の総選挙及び八十三年の大統領選挙を控え，八十年インドネシアは早くもいわゆる「政治の季節」に入っ
76,。次に浮ぶのが彼にとっても、教団にとっても大きな転機となった九十年の総選挙だった。当時の東京四区から立候補した彼は、奇抜な選挙戦を繰り広げる。オウム真理教
77,の先頭に立つなどしていただけに衝撃を与えた。この逮捕が十一月の総選挙での社民党大敗の一因ともみられている。逮捕された元社員の証言や持ち出さ
