,0
0,その対価を納めないことが咎とみなされたからである。さらに同じ年貢・公事の未進であっても、それが難渋・対捍とみなされたときは、荘園領主に敵対したとし
1,になっていたのは、王臣、寺家のゆきすぎた土地占有が、調庸の粗悪化と未進をうながし、加えて浮浪人の増加をまねくとして、詔を出し禁止すること。
2,自由の深い浸透をみるべきである。百姓の正当な権利として年貢等の未進により、所職・所領を没収され、最悪の場合、荘内追放の処罰をうけるとなると、
3,未進とされ、負債として所定の時期までに納めることが求められた。それでも未進を続けると、今度は自由未進（勝手な未進）の咎により、名主職や所領を
4,とされている。（２）領主らが「逃毀と称して」（年貢等の未進を残したまま逃亡したとして）妻子を拘束したりする行為は、未進を
5,の未進を残したまま逃亡したとして）妻子を拘束したりする行為は、未進を名目にした差し押さえとみることができるが、それはあくまでも個々の百姓に対してである
6,にしてはじめてなりたつ行動であり、それに支えられていたのである。ただ、年貢等の未進があった場合、大きな制約になったことはいうまでもない。最初に紹介した弓削島荘
7,すでに指摘されているが、逃散は通常還住することが想定されており、それ自体は年貢の未進如何にかかわりなく、闘争の手段として広く認められていたとみるべきであろう。
8,をうけるとなると、みずから責任を負いようがない事柄によって、生業が脅かされ、未進のおそれが生じたとき、百姓たちが領主に撫民による配慮を要求するのも当然であろう
9,言い難いのである。利子率の変動により、むしろ拝借金の利息返済に追われることが多く、年々未進が累積し返済にあわてているという事例も少なくないのである。ところで、小田原宿は、南
10,ないと、多くの場合、翌年春に行われる決済（進未沙汰という）で未納分は未進とされ、負債として所定の時期までに納めることが求められた。それでも未進
11,重い刑罰である。それは百姓の「去留の自由」を否定するものであるが、たんなる未進では実行されず、検断の対象となる犯罪を犯したり、領主に敵対したり
12,に納めることが求められた。それでも未進を続けると、今度は自由未進（勝手な未進）の咎により、名主職や所領を没収された。それは荘園領主が領有する土地を
