,0
0,、またそういう意味のことを過去に何度も言っています。日本の政治家は不勉強だからそれを彼らに反論できないし、それよりも、それを認めるのは彼らアメリカ人
1,御説明いただきたいと思います。○政府委員（谷野作太郎君）申しわけございません。ちょっとその点は不勉強でございまして、勉強させていただきます。ただ、一般的に衛生状況が決してよくないという
2,この二冊を書いてみて、この間ある種のノリで通してきた自分がひどく不勉強であることを、改めて痛感させられた。そのうえで、こうお願いするのは厚かましい話
3,からチェックがかかることも必要になるかと思う。間違いを犯す背景には、不勉強や、ぼんやりなどいろいろなことがある。うっかりミスを防ぐため、コンピュータを利用した
4,には現在のところ聞いておりません。○阿部（助）委員私は大変に不勉強だと思います。これだけ問題になっておるにかかわらずまだ聞いていないなんという
5,再春館製薬では、当時のパンフレットの不備と行政による指導を「わたくしどもの薬事法についての不勉強だった」と「反省」している。この記事からはどうみても、船瀬氏が「
6,場合は特定口座と確定申告では税額は同じなのでしょうか？全くの素人ですみません。不勉強デス・・。１会社の源泉は出します。会社とは合算しません。別
7,が若干薄れるのかな？アフターパーツであったり、元々装備されてるバイクもあります。不勉強ですが、Ｖ型のバイクに多く付いてたような・・・。
8,が、課税の時期を一年変えるのは、課長と部長が絡みましたが、不勉強にはびっくりです、それから、土木、建築の、関係部署も、工事に無知
9,、この本の主題に直接関係し、現在でも入手できる書物を挙げたい。わたしの不勉強のために見落とした重要文献があると思うが、それは許していただきたい。桐谷圭治編
10,たまたまそういう形に変身しただけなのか・・・。二千八．十．６すみません、不勉強で。どうやら、この巨人みたいなのがイタカらしいです。
11,お二人に伺いたいというふうに思います。○参考人（藤原敬三君）今のお話、ちょっと不勉強で、具体的な内容等について、国有地のお話とか個別事情全く分かりませんので、恐縮
12,ふうに、どういう身分ですか、免田さんは。○横田政府参考人大変申しわけございません。不勉強で、再審無罪判決の効果というか効力ということでございますが、現実の姿について
13,に手一杯で、照明をはじめキッチン、バス、トイレなどの設備関係までは手が回らず不勉強でしたが、担当コーディネーターさんに足元灯を紹介され、とりあえず付けてみることにしました。採用し
14,ほど要注意十一．個人のミスはシステムで防ぐ十二．適応と限界間違いの背景に不勉強もある国立がんセンターでは、コンピュータシステムを利用したエラー防止機構がある。あらかじめ、乳腺、乳がん
15,はいた。しかし、実際には意地悪されることもなく、ぼくみたいな不勉強の者もちゃんと通してもらえた。国家試験のことなどを考えると、学問が進歩してい
16,た。まだ庭いじりを始めて２年、特に草花については名前はもちろん、その性質について不勉強で知らないことが多く、折角早くから苗を購入しても弱らせてしまうだけでし
17,、とても参考になる動きがあり勉強になりますまた役所の責任ある年代の不勉強には驚きました、今年は、資産税の評価を変える事は、係長で
18,説）は、千九百八十年代にはすでに学術的に否定されているのです。にもかかわらず、不勉強な編集者やライターが古い文献を引用したり孫引きしたりするおかげで、今でもアチコチ
19,として口にしただけの話で、日本のマスコミの方々が初耳だったとすれば不勉強と言われても仕方ないでしょう。もっとも、この電話攻勢はたまたまわが家に来ていた
20,常磐文克著日経ＢＰ社◇一番わかりやすい簿記入門西東社◇会社の品格小笹芳央著幻冬舎◇不勉強が身にしみる長山靖生著光文社◇「関係の空気」「場の空気」
21,も構いません。ちなみに［オンコ］はアイヌ語らしく、和名は［イチイ］らしいです。不勉強で［イチイの木］も知りません。。。。くろり。。。群馬
22,をめぐって、全く非論理な反発が起きました。日本の言論界を覆う無知、不勉強、非論理には甚だしいものがあります。石原発言は、選挙に先立つ三月十日の
23,てみた。写真や被害者の証言等の記録の類はある。だが、私は、不勉強のせいなのかもしれないが、日本人が韓国でやった事を書いた日本人の小説
24,が、なかには学生など勤労実態のない人が加入していたケースもあり、「不勉強」「不注意」では説明がつかない。さらに、かつて財形商品のうち、住宅財形だけ
25,ややもするとなおざりにされがちなのである。しかし裁判官の法の無知は裁判官の不勉強によるものである。私は裁判官が法を知らないという言い訳はできないと教育さ
26,意見を尊重する形で始まる。左陪席裁判官が若く裁判官になってから間もなく、さらに不勉強がかさなり、裁判長が自己主張の強い人であれば、陪席の意見はとおらず、判決
27,の「公益法人制度改革」に対する反対運動検討と忌憚なき現況説明である。筆者体調不備の昨今とはいえ、身の不勉強を反省しながらも、まさかと思われる国税関係者の陋習振りと、与党先生方の文化音痴振りに言葉を
28,イサクから後のダビデ王まで十四代、ダビデ王の子、ソロモンから二十七代後のことである。不勉強な私はケニー牧師の話によって、はじめてキリスト教とイスラム教の関係を知ることが出来た。しかも
29,、こちらは契約を解除されるような違反行為はしてないぞ」「おたくは不勉強だな。ＦＣ契約書の条文をちゃんと読んだのかね？」「ひと通り、目
30,マスターしたという話は聞かない。なぜだろう？ジャイアンツの桑田やファイターズの西崎が不勉強なのか？それとも、消える魔球には決して実現できない何か致命的な欠陥が
31,の地に特別の関心を持っていたことが、やがて判った。それは不勉強な私には全く気づかなかったことなのだが、旧約聖書にアブラハムが、ウルの
