,0
0,鉱物性燃料（石炭を除く）輸入に占めるイランのシェアは二十二．三％であり，各品目の我が国総輸入に占める割合は，それぞれ二十四．四％，十二．七％，７．９％である。（ロ）原料品では
1,雑貨第２‐３‐７図アメリカにおける輸入の推移資料：米国通関統計（注）（）内は総輸入を百とした国別の割合２産地産業と輸入発展途上国の追い上げは，海外市場
2,て十七％と減少したことからみるとなお低迷している。この結果，金属原料の我が国総輸入に占めるウェイトは６．８％となり，七十四年の８．６％，七十五年の７．６％に引き続き減少傾向をたどっ
3,円ベースでみると，二万八千二百十九．四億円で，五十九．〇％の増加となっている。また，我が国の総輸入に占めるその他の原料品のウェイトは，前年の十．六％から十一．七％へ上昇した。
4,を通じて石油価格が十八ドル／バーレル程度で安定的に推移したことから，三百九十一億三十七百万ドル，６．１％増となったが，総輸入に占めるウェイトは，前年の二十九．二％から更に低下し二十六．二％となった。鉱物性燃料の内訳を
5,。商品別に輸入動向をみると，１食料品は，７．８％の増加となり，我が国の総輸入の二十二．七％を占め，増加寄与率は九十七．二％となった。豚肉を中心とした肉類は
6,から八十年は，七十四．三％の高騰をみせ二百七．四ドルとなった。この結果，我が国の総輸入に占める原油及び粗油のウェイトは，前年の三十．二％から三十七．五％へ高まった。また，
7,八十八年の非鉄金属鉱は，四千百四百万ドル，前年比七十．七％増と大幅な伸びとなった。この結果，総輸入に占めるウェイトは２．２％と前年より０．６ポイント増加した。商品別にみると，銅鉱（
8,，輸入金額（ドルベース）を九十年を基準とした伸び率で比較すると，機械類部品は，総輸入，製品輸入，資本財輸入の伸びを上回る勢いで急速に輸入金額を伸ばしている（第１‐２
9,た。国別に見ると，中国からは，鉱物性燃料（同二十六．八％増）に加えて，総輸入の二十一．八％を占める繊維製品が四十二．七％増と大きく伸びたため，全体として三十．九％の増加となっ
10,と市況の上昇を反映して五千六百四十四百万ドル，前年比五十四．四％の大幅増となった。この結果，総輸入に占めるウェイトは３．８％（前年２．９％）となった。主要商品についてみると，白金
11,備考）棒グラフ中の数字は総輸入に占める割合。棒グラフ上段の数字は機械類部品輸入の合計が総輸入に占める割合。（資料）大蔵省「貿易統計」より通商産業省試算第１‐２‐三十図
12,で２．１倍となったことから全体では前年比２．０倍に増加し，イラクからの我が国総輸入の九十九．五％を占めた。また，我が国鉱物性燃料（石炭を除く）輸入の１．８％を占め
13,は，四万二千八百五十三百万ドル（５兆四千三百五億円）で前年比０．０％増（円ベース６．０％減）となった。この結果，総輸入に占めるウェイトは，前年の十八．一％から十八．三％にわずかに上昇している。部門別に構成比
14,七十六年のアメリカの総輸出（ＦＡＳベース）は，十一万四千九百九十七．二百万ドルで前年比６．９％増にとどまったのに対して，総輸入（ＣｕｓｔｏｍＶａｌｕｅベース）は，十二万千七百九十三．三百万ドルで前年比二十五．七％増を記録した。地域別輸出入動向をみると，
15,日本のシェアはもともと大きくはないが，輸出の増加幅は著しく，ＯＥＣＤ加盟西欧諸国の七十六年の総輸入が前年比十三．一％増であったのに対し，日本からの輸入は同二十二．七％増とこれを大きく上回って
16,の増加となったが，その伸びは前年を下回った。また，我が国の総輸入に占めるウェイトは十．七％で，七十五年を底に緩やかな上昇がみられた。
17,‐３‐十図先進国からの輸入状況資料：大蔵省「日本貿易月表」（注）（）内は総輸入に占める割合３産地産業の対応以上みてきたような経済環境の変化に対し，
18,輸入は，三千三百九百万ドル（四千二百三十四億円）で，前年比二十二．五％増（円ベース７．７％増）となったが，総輸入に占めるウェイトは，前年と同じ１．８％であった。商品別にみると，羊毛（
19,）で，前年に比べ二十．〇％減（二十三．三％減）となった。この結果，我が国の総輸入に占めるウェイトは，前年を２．０ポイント下回り７．２％となった。これを貿易指数（ドルベース，七十五年
20,にとってアメリカとの貿易は依然として死活的に重要であった。アメリカが日本の総輸入に占める割合は、千九百二十年で三十七．三パーセント、千九百三十四年で三十三．七パーセントであった。インド、シンガポール、イギリス
21,原油を始めとする鉱物性燃料，原料等を輸入に頼ってきたことから，我が国の総輸入に占めるこれらの財の割合は，食料等を含めると，八十年代初期の段階でも，
22,たため，経済は着実な拡大を続けることができたのである。第Ⅰ‐１‐十八図総輸入の変動に対する製品輸入寄与度（実質，前年同期比増減率）（備考）大蔵省「外国貿易概況」，日本銀行「
23,に比べ五十四．六％増（五十九．七％増）と大幅な増加を示した。この結果，我が国の総輸入に占めるウェイトは，前年の四十．九％から四十九．八％へ大幅な伸長をみせた。商品別
24,た。この結果，我が国の対大洋州輸出入バランスは，二千三百八十八．四百万ドルの入超となった。また，総輸入に占める大洋州のシェアは，輸出が，４．０％から４．２％へと，輸入は６．２％から
25,１兆九千三百九十三億円）で，前年比十二．二％増（円ベース５．３％増）となった。この結果，我が国の総輸入に占めるウェイトは，前年の５．８％から６．６％に上昇した。繊維製品の輸入は九十年
26,ことに注意されたい。しかし，再輸出として「原産地ベース」のものをとり，これを総輸入に対比して「再輸出／総輸入比率」を計算し，これを既述の“ｒｅｔａｉｎｅｄｉｍｐｏｒｔ
27,七十五年十月から十％引き上げられたことから金額ベースでは５．２％増加し，イランからの我が国総輸入の九十九．三％を占めた。また，我が国の鉱物性燃料（石炭を除く）輸入に占める
28,などから，同９．９％上昇し，金額では同３．９％増となった。このため，我が国総輸入に占めるウェイトも前年の三十．四％から七十五年は三十三．九％と上昇した。また，石炭も，
29,が増加し，大洋州及び共産圏が比較的小幅な減少にとどまったほかは，軒並み我が国総輸入の前年比６．８％減を上回る落込みを示し，特に，アフリカ（前年比二十一．〇％減），西ヨーロッパ（十六．三％減
30,みせた。一次産品輸入の中では，石油及び同製品の輸入が二十八．二％増と最も大きく，総輸入に対して二十八．一％の増加寄与率を示した。また，工業製品輸入の中では，電気機械（前年比五十．五％増
31,の輸出で占めている。一方，輸入は五千三百九十二．四百万ドル，前年比三十九．六％増で，我が国の総輸入の伸び（同三十九．五％増）をわずかに上回った。円ベースでは，一万千八百十四．三億円，同四十五．四％
32,，七千六百二十四百万ドルで，前年比五十一．七％増と前年に引き続き大幅な増加となった。この結果，総輸入に占めるウェイトは，前年の４．０％から５．１％へ上昇した。八十七年の繊維製品の輸入は
33,の需給緩和を反映して落ち込んできたためと考えられる。４機械機器は，２．６％の増加で総輸入に占めるウェイトは十九．一％であった。機種別にウェイトの高い順にみると，電子計算機を
34,‐四十七表ＯＰＥＣ諸国の主要経済指標（備考）１．資本財の構成比はＯＥＣＤ諸国からの総輸入に占める資本財の割合である。２．経常収支のイラク，アラブ首長国連邦，カタルは七十五年である
35,の大宗を占める）が総じて不振で，七十五年には，これら上位４か国の我が国総輸入に占めるシェアは三十三．六％に減少した。商品別には，総じて各商品とも減少したが，食料品
36,」及び通商産業省試算第１‐２‐二十九図機械類部品輸入品目構成の推移（備考）棒グラフ中の数字は総輸入に占める割合。棒グラフ上段の数字は機械類部品輸入の合計が総輸入に占める割合。（資料）
37,の地域からの輸入の増加に比べて相対的に低調であったため，我が国の総輸入に占めるシェアは前年の二十三．〇％から二十一．一％へ低下した。商品別には，アメリカからの
38,たことがわかる。ＳＡＣＵに加盟していないＳＡＤＣＣグループでのみ、南ア産の商品は各国の総輸入において重要な比率を占めている。西アフリカ市場のシェアはたった〇．二％であり、北アフリカ市場にいたって
39,（資料）通商産業省「海外進出企業動向調査」第３‐３‐二十七図逆輸入額及び逆輸入が日本の総輸入に占める割合の推移（資料）通商産業省「海外事業活動報告基本調査」第３‐３‐二十八図ＡＳＥＡＮ
