,0
0,」というグループの新製品開発活動を見てみよう。（十七）以下を参照した。・（財）全国中小企業融合化促進財団『平成十年度融合化成果情報調査報告書』千九百九十九年，ｐｐ．六十三〜六十八。同グループは，千九百九十三年に
1,時には、必ず講習会の前にその県の優れた酪農家を見学することにしており、全国で約二千戸の優秀な酪農家を訪問した。この中から、多頭数を飼養する酪農家を例示し
2,の個々の医師の誤診も少なくなるはずだ。基礎的な診断に関していえば全国（いや世界）で一番優秀な医師の能力をＡＩ（人工知能）的に導入すること
3,てくると、病院は自然と栄える。したがって病院事業管理者や病院長の最も重要な仕事は全国から良い医師を集めてくることである。私は鹿児島市立病院時代から、学閥を越えて全国
4,の止むなきに至った。それに伴って、これら産業の「企業城下町」といわれた全国何十もの工場町が今、かつての産炭地と同じような不安に曝されている。
5,ございます。一人当たりの県民所得、これは十三年度しか出ておりませんが、三百十三万五千円で、全国で六位でございます。また、最近の有効求人倍率は、本年一月でございますけれども
6,たくさんありました。まず、マイバッグ運動が市内全食料スーパーで完全実施され、マイバッグ持参率九十三％を達成し、全国一位に輝きました。加えてごみ減量大作戦により、基準期間（平成十七年九月から平成十八年八月
7,担当する二十三の地方行政区分）、労働組合、禁酒運動団体などによって行われている。現在、国民高等学校は全国に百二十五校あり、毎年約二十六万人が学んでいる。コースは二日間から三十週間とまちまちである。一般
8,花による美しいまちづくり北斎館が千九百七十六年に開館し、北斎の肉筆画だけを集めた美術館として全国から注目され、多くの観光客が町を訪れるようになった。住民にも「
9,トンネル等の施設について耐震性の向上を図ってきている。六十一年度に実施した総点検結果による要対策箇所は全国で約一万四千六百箇所であり、これらの箇所の早急な解消を目指した震災対策事業を推進している。六十二年度
10,ない話を。。。今、我が地方でシバトラが放送されてるわけですが、全国で放送されてた時から小次郎さんにはメチャメチャやられてまして（／／／
11,もよい」（「結婚しなくてもよい」を含む）と回答した人の割合は、全国（調査対象は既婚者三千三百七十七人、未婚者三百七十四人）で五十二．〇％であるのに対し、未婚者が全国平均に比べ
12,のかこれまで、郵政公社はうまく運営されてきた。郵便事業が先細りのなかで全国に親しまれてきた郵便局網を維持し、そのなかで郵貯や簡保事業を行うというかたちで
13,ていた朝廷は，北条氏が政治を行うようになると，幕府をたおす命令を全国に出しました。しかし，幕府のもとに集まった武士たちは，たちまち朝廷の
