,0
0,約四十点を展示。☆第二十回書き初め作品展（十三日まで９―十七時・いの町紙の博物館）土佐市中央公民館といの町紙の博物館で開催された「土佐和紙書き初め大会」に参加した全員の作品を展示。☆第３回高知出身まんが家展「タマリンたんまり展
1,Ｆｉｎｄｌｅｎの研究によれば、近代のヨーロッパにおいて、当時のパドヴァはきわめて早い段階から、「博物館」（Ｍｕｓｅｕｍ）が数多く建てられていた事実がある。これは、自然界に存在する
2,立派なものであった。暫くして、石坂さんが、「あの放送のあと、ある博物館の人が来て、千五百万円は安い。二千五百万円で売ってくれませんか」と言っ
3,体験学習で製作したものに関連した博物館資料を見せるなどして，体験を広げることが博物館でしかできない教育と考えられる。〈体験学習と感動〉体験学習でものを作る
4,のどこかが不自然で、彼女を苛立たせる。それがどこからくるのか、博物館に来てから一時間して、ようやくその理由を突き止めた。二人は、ネルソン提督直筆の
5,をまとめ，深める３まとめたことを発表して話し合い，理解を深めよう。博物館に行ってみよう。インターネットで調べてみよう。町を歩いて，実地調査をしよう。
6,は、住吉大社の夏祭りや開口神社の秋祭りで曳（ひ）かれた鉾（ほこ）の一つを博物館で復元したものです。江戸時代に、大小路（おおしょうじ）付近の町から曳（ひ
7,サーカス、菊人形、花火、アイスショー、ファッションショーまた、同通達によると、「常設の美術館、博物館、資料館、宝物館等において主としてその所蔵品（保管の委託を受けたものを含む）
8,の名前がつけられ、前王国時代には牢獄として使用されたが、現在は改装され博物館になっている。カブース港マトラ地区にはカブース港が完成し、大型コンテナ船が利用できるようになり、マスカット
9,適応していく。したがってそのありようを変えていかなければならない。それは館長が肌で感知して、博物館の内容に時代の息吹を感じるよう手入れをつねにおこたってはならないのである。それは
10,もうすぐ雛まつり、桃の節句（上巳の節句）です。最近の調査で、博物館に収蔵されている雛人形が、その作風から江戸時代後期に江戸でつくられた古今雛であること
11,言った。「名前があるのよ。私の外見をあなたがどう思おうと、博物館の展示品みたいにじろじろ見られるのはいやなの」「よくわかった。落ち着か
12,機関として位置付けられ，その後，二十六年に博物館法が制定された。同法では，博物館とは，歴史，芸術，民俗，産業，自然科学等に関する資料を収集し，保管（育成
13,ている子牛、子豚、ヤギなどの家畜とふれあえます。巡回展「怪獣博覧会」〜■■■■コレクション〜博物館☎四百五十六．二二〇八日時十一月３日（月）〜十二月二十八日（日）午前９時〜午後
14,上に生きた日本人であることを確かめ、五十八の時には、世界中の美術館や博物館を歩いて、自分が人間の歴史の中にほんのわずかだが存在したことを
15,、「半坡遺跡」という文字が彫り込まれていた。畑のまん中にぽつねんと建てられた博物館は平屋建てで、中に入ると大部屋がふたつあるきりだった。展示品を入れた
16,、撮った写真をギャラリーに投稿できる。画像データを使ったゲームにも参加しよう。◆ミシン博物館ｈｔｔｐ：／／ｗｗｗ．ｊｕｋｉ．ｃｏ．ｊｐ／ｊｐ／ｍｕｓｅ／ｉｎｄｅｘ．ｈｔｍｌいろいろなミシンに出会えるサイト。Ｙシャツとジーンズをつくるミシンのちがいや、ミシン
17,があまりうまく行っていないのかなという気がします。欧米では、博物館、美術館には照明計画専門の担当者がいて、照明に関しては、かなり気をつかってい
18,「はたおり教室」に関する説明会です。とき／３月５日（水）午後２時からところ／博物館はたおり教室手織り展会場対象者／細かい作業や、畑仕事のできる五十歳以下の方で、月２回（水曜日
19,、有名なクルマのコレクターの方じゃないかなあ。いや、たぶん間違いないな。某コレクションの博物館もやってらっしゃったあの方、だと思います。びっくり。お話ししてみたかった。さて
