,0
0,。大村直（二千三）は関東の磨製石斧の多くが中部高地産に依存していたという意見（馬場二千一）をもとに，石器でさえ外部に依存した状況が，鉄器化を促進し
1,なんて事は思わないでしょう。むしろ、馬場が悪いので、後ろから行って直線で馬場のいいところを通って、大外一気で決まるかどうかの勝負をするでしょう。それ
2,なりました。上記のラップで、勝ったのはディープスカイ。この日の府中の馬場で唯一、外を回って伸びてきました。力が違いましたね。強い
3,なければいけないと思いますので、その点は十分検討いたしたいと思います。○馬場（猪）委員こういうメンバーだけを見ますと、本来生産者側が自分の責任で
4,と同じではない。ＪＲＡ関係者の努力により日本の芝コースの質が年々よくなって欧州の馬場にどんどん近づいているのだ。路盤も少しずつ軟らかくなっているし、芝もハゲハゲボコボコになる
5,思わなかった。五十八ｋｇで粘りこんだの凄いです。後ろにいた馬は軒並み馬場にやられました。完全に前残りになった感じですね。
6,）障害を飛越することを拒否して、正面で停止すること。隅角（ぐうかく）馬場馬場の４隅の角のこと。屈とう技術後肢の働きにより、馬体が収縮し、
7,進行方向が変わる。引き馬（ひきうま）技術馬装が済んだ馬を馬場まで、あるいは馬場から厩舎まで、馬を引いて歩くこと。ピアッフェ技術その場で行う律動的な
8,そんなに悪くなさそうだったが、止まったのはやはり距離か。それに重馬場もかな。この馬、重はあまり得意じゃないよ；で、４歳牡馬たち。がっかりだ
9,で、直線に態勢が一変する決着と決め付けて勝負。軸はエスケーカントリー。休み前は広い馬場でこその馬だと思っていたが、休み明け以降小回りの馬場でも力を出せる
10,から、それはもう期待しました。ところが、準決勝の日はものすごい大雨で、馬場はどろんこ状態の最悪、本当に悪戦苦闘という表現がぴったりでした。それはすべての選手
11,が三十五，９秒。スローだったみたい。流れが速くなると微妙に厳しい？悪い馬場は味方しそう。３着なら、あるかも？［印象＝長距離適性に関しては
12,た、逆を言えば内で粘るあるいは内差しをしても伸びきらない、という馬場に変わりつつあるかな〜、というのが率直な感じです。いつまでＡコースなんかは知ら
13,いい、七十五ｃｍ以下の短いものと、長いものがある。や行野外騎乗（やがいきじょう）技術馬場から出て乗馬をすること。または、総合馬術競技の２日目のクロスカントリーのこと。夜目（
