,0
40,男の子も女の子も浴衣を着て盆踊りに出かけた。神社の境内や学校の運動場などで開催された盆踊りには、金魚すくいやハッカパイプなどの屋台も出て、多く
41,囲炉裏と自在鉤が特徴的である。「曲がり屋の周囲は芝生にして、龍ちゃんの運動場にします。岩山に面した側は、レタス畑にして、趣味の農作業の
42,看板、左右の階段にはひこ星とおり姫のかざりが取りつけてある。テラスの手すりから運動場に向かって天の川がかざられている。全校児童がたのしくゲームをしている。空中には
43,日の昼休み。「サッカーやろうぜ」山下がさそうと、ほとんどの男子が運動場へ出ていった。中には大江小や今田小から来た者もまじっている。
44,舞台になる予感がした。卒業式。さいわい晴れて、全校参加のもとに運動場で行われた。春さきにしては冷たく、ときどき北風が、黄色いほこりをあげて運動場を
45,から、気狂がなぐるんだそうだ。ありがたいしあわせだ。活気にみちて困るなら運動場へ出て相撲でも取るがいい。なかば無意識に床の中へバッタを入れ
46,の角にあるカロリ小学校ドナルド街現在のカロリ小学校校舎カロリ小学校の校庭のマンスフィールドの記念碑記念碑“彼女は運動場のすみの大きな松の木の下で，まるで謁見式を行なうようだった”『
47,、インフルエンザがはやっているから外には出せませんが、いつもは、ここ、運動場というんですがね、ここで駆けずりまわってますよ。なにしろ、わたし自身の気持ちが最高
48,儀式である」。さしずめこれは私にとっては、福音である。それに引き替え、ポルノグラフィは運動場や闘牛場で祝福される愛である。私はきわめて図式的に、それについて話をしている
49,、運動場八十．五ヘクタールとなっている。平成五年（千九百九十三）の数値とくらべると、公園、運動場の割合が増えている。これらの土地は、犀川が運んだ土砂が堆積して
50,従って再就職するのだが、柏田はその気もなかった。「マリアの家」の運動場をながめながら、定年後は児童養護施設の手伝いでもやってみようか、とふと考えたことがある
51,心と体をつくるところに相当力を入れております。したがって、狭い国土の中で運動場を持って大いに体育を進めてきた。そして心の教育もしてきたということ
52,。二百六運動場の人工芝【質問】当社は，従業員の福利厚生施設として使用していた運動場を人工芝にしました。この人工芝の耐用年数は何年でしょうか。回答１
53,た。しかし、由紀はあきらめなかった。つもりつもった恨みを晴らす松のろうか…いや運動場を、徹底的に追いまわし、絶対に容赦しないところを、健治に思いしらせてやりたいと
54,へ、井上少尉が遊びに来る。彼は予備学生出身の少尉で、陽子のいる学校の運動場へぶらりとやって来て、陽子と友達となったのだ。軍服を着ている
55,陽に干したりして子どもらの衛生管理には気をゆるめなかった。休日に運動場に疎開寮の古畳を干すと、地元民が恐がるほど、のみ、しらみが飛び散ったと
56,行き、息子の様子を見る為か時折変装して生徒が運動をしているのを運動場の外から眺めていることがある」との情報を入手した。◎合同捜査を組む
57,。スコップで土を「土箕」に入れることもままならない。８：十五、全校生徒が運動場へ。８：三十より開会式。プログラム１番は体操。新体操部の生徒が朝礼台に上っ
58,ところへ行き、彼女の気紛れに身を任せるのでした。その子は私を運動場の鉄柱に抱きつかせたりしたのです…。それから何カ月かが、お定まりの
59,４人で遊びます。今日の広場は人がイッパイでした、まるで小学校の時に運動場の様でしたよ。で長男も長女も汗だくになってました。これも
60,「自分だけの中学校の設計」。◇…外観や建物の配置はもちろん、運動場に日陰をつくり、職員室の入る管理棟を駐車場に近づける気配りも。みんなの学びやに
61,た」などです。この照明には住宅だけでなく、コンビニエンス店、ガソリンスタンド、パチンコ店などのほか運動場などの公共施設の明かりもあります。また道路ができて車の明かりが増えた
62,飼えるような空地もない。それからしばらくして岩間の黄金時代はあえなく去った。運動場の片隅で仲間と小ぜり合いをしているうちに、意外にあっけなく組み敷かれてしまったのである
63,その単調さを打ち破るのは、弁護人との面会、ケリーとギルバートの訪問、それに運動場に数分間出ることだけだった。直腸検査がいやではあったが、週一回の
64,敷地いっぱいに建てられていて、運動場は校舎の屋上にある。アスファルトで固められた運動場には、トラックの線が白い塗料で塗ってある。サッカー遊びをする公園の本物の
65,のほうがけいきがええということで、六年生ももんくはなかった。式場は運動場である。雨が降れば卒業生と五年生だけが、一つの教室に缶詰になって
66,）に関する最も適切な施設として、常にイデオロギー的に位置づけられていた。いわく「運動場に依って体育を、昭和塾によって智・徳育の方面を象徴せしめる」（貿易５．１９）と。この
67,ことも警察の人や指導員さんに話してもらいました。また、この日は、運動場にとめていた自転車を地域の自転車やさんが、一台一台点検をしてくれました。修理
68,（下駄箱から駆け出すのは運動場）青春思い出、ぽちっと↓おねがいします。にほんブログ村地域生活ブログ岐阜情報へ（文字を
69,するもよし、通常よりも、ちょっぴり多めの運動が鍵ですよ。（ラッキースポット）運動場、旅行（遠方）（ラッキーカラー）白色、モスグリーン（キーワード）アクション●ライフパス６のワンちゃん
70,は新校舎が建ち、背の面影を偲ぶものはセンダンの喬木に囲まれた小さな運動場のみであった。それから疎開学童が食糧に窮し、力を合わせて開墾したという土地
71,，発電用施設の周辺地域において公共用施設の整備を行っており，その一環として，六十二年度は体育館，運動場，公園などのスポーツ・レクリエーション施設等二十二件の施設整備を行った。
72,青いビニールシートで覆っただけですから、風にパタパタと揺れています。ゾウさんの運動場はというと、これも地肌がむき出しのままでデコボコしていた地面を整地した
73,。○政府委員（吉田壽雄君）個人立幼稚園等が学校法人に切りかわる場合には、園舎の敷地とそれから運動場につきましては、これは設置基準がございますけれども、原則といたしまして
74,から高岡第一小学校のまわりは、車が増えて危険がいっぱいです。二年生から六年生は、運動場に準備した交差点や信号のある仮の道路を家からついてきた自転車で
75,新設された総合スポーツセンターである。緑に囲まれた環境は都会の雑踏を忘れさせる。運動場、テニスコートなどのナイター設備付のアウトドア施設、武道場、体育館などのインドア施設を備えている。プールは
76,三月二十七日、いよいよ卒業式です。本来なら講堂で厳粛に行われるはずなのに、運動場で行われました。始まって間もなくウーー、ウーーウーー
77,のは、寝る時にゾウさんの足に巻き付けたチェーンをはずすこと。そして外の運動場に出してやるのですが、その朝、私はいつもより何倍も興奮していました
78,（ＤＥＳ〔千九百八十八〕ｐ．二十四．）１では、話す場所が教室か運動場か教会かなどによって、話し方を変えることができるかを問題としている。３では
79,を食べさせる。鶏も人間と同じ生き物だから。さつまいも、じゃがいも、かぼちゃは、運動場に転がしておく。すると嬉しそうに突つくのだそうだ。青草はそこらに生えている
80,または地方公共団体に対して損害賠償を請求することができる（国賠法二条）。学校施設には、校舎、運動場、遊戯施設等のように土地に設置されているものに限らず、教育用具のような動産も含ま
81,の支出が多いと公民館、図書館等の社会教育施設が増え、活動の機会が増える、４運動場や体育館等の公共スポーツ施設が多いと活動の機会が増えるからである。分析の結果、
82,構想されたものであった。当初は湘南の県有地に一か所設立する計画で、「単なる運動場のみでなく、公園設備として、その中に諸般の競技場を散在せしめ」（貿易４．１８）
83,のそのいたはりの胸を、ありがたく思つてゐました。見よ、あくる日、運動場に出づれば、蒼き鬼、黒い熊、さながら地獄、ここは、かの、どん
84,もしないうちに、施設を飛びだしていた。施設の子どもたちが全員で公営の運動場へと外出した時、そのままいなくなってしまったそうだ。また北バスターミナルに
85,ものを買って、それに積んで運ぼうということになった。バージというのは小さな運動場ほどのただの四角い船のことである。コンクリートを作るミキサー車がいる、ブルドーザーも
86,の未成年者だ。彼の運命はこれからどうなるのだろう。ぼくは窓の外の運動場をぼんやり眺めていた。園児用トイレの外に無花果の木が繁っていた。ぼくは
87,小学校でも、生徒たちはこの事件ですっかり落ち着きというものを失ってしまった。生徒たちは運動場でも何となくひと固まりになっていて、次の犠牲者になることから自分を
88,のリゾートホテルラニッシュホテル那須☎０２８７・７８・８１２０ｗｗｗ．ｌａｎｉｃｈｕｈｏｔｅｌ．ｃｏｍ／今年７月オープンのペット同伴専用ホテル。室外ドッグラン広場のほか、室内にも大きな運動場を完備している。トリミングやしつけ教室などのサービスも充実。１泊１万三千円〜（犬は＋
89,が、夜間や土日に学校施設を使う各種団体の来校者には禁煙を求めておらず、運動場などに吸い殻が落ちていることもあった。全面禁煙は、今春から完全学校週五日制になり、
90,てくださーい！」ついに健治は恥も外聞もなく、本気で悲鳴をあげながら、運動場のあちこちを逃げまわった。こうなれば、いやでも全校生徒職員の注目を浴びる。それ
91,ましたよ」そう言って、由美子のむかしの仲間たちは、ほうきの柄で運動場に巨大な円をえがき始めた。「さてと、じゃあ、こっちは大事なもん
92,をこえると、そのむこうにキリンの長い首が見えてきた。となりはゾウの運動場だ。キリンの子はモモのおっぱいにすいついていた。生まれてまだ一か月、
93,学校は、以前居たマンモス校と違って、児童数五百人位のこじんまりした学校で、運動場が広く感じられる。開会式は、校長先生の挨拶にはじまり、国旗掲揚や聖火行進と続い
94,んです。ここはわたしにとっての理想郷、ポラーノの広場です」雪の積もったいわゆる運動場で、風を受けながら話を聞き続けるのだが、あまりにいろいろな話、言葉が
95,、先生が早く入ってきてしまったのかも。いや、そんなはずはない、運動場では体育が始まっているし…。廊下で一人の子の背中に「ねえ
96,が、その月末、来るはずの生理が来ません。人から離れて、運動場の隅で私と千恵ちゃんはこっそりと話をしました。「千恵ちゃん、あんた
97,」東方紅広場というのは、蘭州の天安門広場のようなものらしい。日本の学校の運動場ぐらいの広さで、王さんのいうとおり、家族連れ、友人同士、カップル、老人グループと、大変
98,間を押しわけ、何か大変な椿事でも起ったかのような慌ただしさで、運動場の中央へ向って横切ってゆく。蜘蛛手に張られた万国旗の中心になっている、
99,ま、８：三十に家を出てたから気にしてはいけない。←遅刻魔（十三）運動場は広かった？あんまり。運動会とか惨めなことになってたもんな
100,ことを伝えさせた。それから、一両日後に使いが来て、その晩、早稲田小学校の運動場で堺直系で党の書記をしていた仲曽根源和と山川均に近い上田茂樹と会うと、
101,わからない。（十五）プールは屋上にあった？運動場にあった？運動場だね。バスタオルが風に飛ばされると、必ず裏の雑草畑（笑）に落ち
102,て太極旗を隠し、ただ、『金日成将軍の歌』のみを歌いながら、観衆の待つ運動場に入っていった。後にこの太極旗の件が問題となり、発起人は訴追
103,道の駅の定番であるレストランや直売所はもちろん、自然博物館、パターゴルフ、ゴーカート、アスレチックス、運動場、プール、芝生広場など普通の運動公園にあるものは一通りそろっています。今回は残念
104,となります。５ｋｍを三十分で帰って来るには、１ｋｍ平均６分。前回二十分で運動場十周（約３ｋｍ）を走れなかった自分にとって、これは無理と言うものでしょう。男子で
105,石川一雄被告問昭和三十八年五月三日午前九時頃から午前十一時頃まで、証人、樋口章と小学校の運動場で野球をやったことがあったが覚えているか。答記憶ありません。問
106,と定義するのかどうかはわからない。（十五）プールは屋上にあった？運動場にあった？運動場だね。バスタオルが風に飛ばされると、必ず裏
107,大変体にも良くて、薬にもなるんですよ」今覚えているのは、運動場の鉄棒の横でぺんぺん草（なずな）を取って、おじいさんに見せると大変喜ん
108,、米粒だけを食べてゆく。一家で出てきたイノシシは、腹ごなしに稲田を運動場に見立ててふざけ回る。一夜に田んぼ一枚がだめになることも珍しくない▼高岡郡
109,も，研修室を始め宿泊室，講堂，体育館，食堂，浴室等を有し，屋外施設として，運動場，球技場のほか，周辺の自然環境を活用したハイキングコース，オリエンテーリングコース等を備えている。また，
110,は管理費が非常にかさむあるいは運営の効率化を図るために、公民館あるいは社会教育施設、体育館、運動場、体育施設、こういうものと一体となった、有機的な一つのものとして、助成策
111,のかということを申し上げたいと思いますけれども、体育館で言いますと約八割、運動場ですと同じく約八割、水泳プール、これは約四割というふうな現在状況でございまして、
112,し，へつらうようにほほえみ，彼女の特別の友達になろうとした。彼女は運動場のすみの大きなパイン・ツリー（松の木）の下で，まるで謁見式を行なうようだっ
113,支店の敷地。それから、地価税では入っておりませんでした福利厚生施設、例えば社宅それから運動場、それも入る。事業用土地はそのように定義をしております。○木島委員要するに、
114,ます。月日▼十月十二日（日）時間▼十時〜場所▼啓成中学校（伊万里市木須町）運動場※雨天時は、同校体育館詳しくは▼国見中学校■■■■先生☎二十三．五一九五十月は土地月間です町企画商工観光課五千ｍ
115,で、風を切って、ビュウと鳴った。たまらず健治は体育館をまわりこみ、運動場へ逃げだした。しかし、由紀はあきらめなかった。つもりつもった恨みを晴らす松のろうか
116,は講堂で全員集まり講習を受け筆記テスト、そして答え合わせを行い、その後は各学年単位で運動場に集まり実技指導が行われました。寒い中にもかかわらず、子どもたちは真剣に講義や
117,ので海は重い鉛色をしている。渡り鳥をながめていたら突然、海に竹が運動場のようににょきにょきと立っている場所にやってきた。船はぐんぐん近づいて「
118,の窓を打つ雨の音を聞いていた。窓の外では、雨が運動場と校庭のうえに大きな灰色の垂れ幕となって落ち、ブランコやシーソーや雨垂れの
119,でバンドの練習をしている生徒なども見られるが、圧倒的に多くの生徒は運動場へと出かけていく。そしてラグビー校のスプリングヒル・ファームや図３に示したイートン校の運動場
120,られたりした。履物がなくなれば沖縄学童が盗ったとなすりつけられたり、遊び場や運動場でも、よく喧嘩やいさかいが起こった。しかし、全校生徒の三分の一を占める沖縄学童は
121,を鳴らし「東部軍管区情報」を叫びつづけるのであった。「まるで日本じゅうが、アメリカの飛行機の運動場になったようね」と、ふせっている菊子夫人までが、冗談まじりに嘆息するほどである。
122,ていて、おそうのです。このちかくの学校では花壇の花をあらしたり、運動場であそんでいる子の持ちものをとったりするので、二人の先生が追っぱらおうとすると
123,その身に“とんでもない事件”が起こりました。５月なかばになってプール付きの運動場が完成。ミッキーの運動不足もすっかり解消して、楽しく過ごしているように見えたのですが
124,のが残念であった。会場となっているテント群や建設途中で放棄されたドーム、運動場などでは、普段は年間を通してこまぎれにしか会えない人たちと短期間に会え
125,。約三千三百平方メートルの敷地に犬の診療所、美容室のほか、芝生を敷き詰めた約千八百平方メートルの運動場などが広がる。一番の売りは全国でも数少ない全天候型の室内プール。「それ
126,が五分ごとに点滅移動して残り時間を知らせる。また、「鳥小屋」と呼ばれる扇形の運動場で四十分の運動が行われる。理髪や家族面会も午後だけに限られている。
127,にしていた。集団の中にいると、塔や強烈な照明、殺風景な運動場、そして誰かがいいと言うまでは息もできないような、この場所の
128,の公共スポーツ施設となっている。市町村が行う学校体育施設開放事業の推進を図るとともに，地方公共団体が設置する運動場，体育館，水泳プールのほか，幼少年から老人まで幅広く自然に親しみながら体力づくりのできる場
129,丘のうえの広いスペースには、白いテントが規則正しく並んだ避難民村が見えた。運動場のようなグラウンドに降り立ち、待ちかまえていた県知事のオズギョル氏と会談した。運動場に張っ
130,のやや湿った土を踏みしめている子どもたちの泥んこの足がひときわ、たくましく見えた。運動場が土なのは、子どもにはだしで土を踏んでもらいたいからだろう。山田さんの
131,が一般的であると思います。太り過ぎにはしたくありませんボーダーはちょっとした運動場があれば活発に動き回りますから、肥満になるということは少ないのですが、室内飼い
132,豊かなところ２．ひろびろとした見晴らし３．いこいの場４．運動場５．子供の遊び場６．せせらぎ７．古い歴史のある川８
133,と思いながら窓の外を見ると、おさむ君やまあ君たちが、今日は元気に運動場でドッジボールをしているのです。体育の時間も、みんな思いっきり青空の下を走り回っ
134,行くのに徒歩で行かなきゃだしさぁ・・・終点は学校の運動場だから帰りはらくちんだけど出発点に行くだけで兄さん「疲れたぁ〜
135,、竹園に置かれていた。現在、そこは見学者に開放されており、隣りの運動場から子供の喚声がよく聞こえる。鼓楼北大街の小石橋胡同にある竹園は、竹園賓館として外国人旅行客向けの
136,」と熱くなった。モンペ姿で、堺から満員の貨車に乗って通学。運動場が芋畑と化し、体育の時間は農作業というあり様だったが、熱い思いが学校中
137,民間薬や漢方、草花遊びに利用されます。生育地ふみあとにはえ、道ばたや運動場、公園、荒れ地、農道などに見られます。花期４〜９月。摘みとる時期ふつう
138,運動だ、と言って鉄扉を開けた。ナース、看護助手などと共に一人で運動場へ歩く。歩きながらそっと各房に眼を注いだ。踊っている者や同じ所
139,ていた。大事なものがなんなのか、さっぱり分からない。その時、運動場のほうからバイクと車の音が聞こえてきた。「あっ、おばさんが助け
140,、ほ〜ら雪だよ！眩しいでしょう？」ミッキーも嬉しそうにユサユサと、運動場に出ていき…というのは、私の思い過ごしだったのかもしれません。ふたりで
141,ほどの道のりでたどり着く。城下の石垣を残す大洲高校の敷地は広く、休日だが運動場には生徒達の叫び声が耳を衝く。校舎の受付で藤樹邸の案内を請う
142,を呼んで、庭の西側の塀沿いに、大きな犬舎を作らせ、その回りを運動場にし、金網で囲ませた。だが、それでもヤンが外へ出たがるの
143,脹れ上がるかもしれないから、じっとしていなければならなかった。股のあいだでチンチンおっ立てたまま運動場に行ったり、プールで泳ぎに行ったりはしなかった。僕はエレーヌとの
144,同じです。年を重ねるごとに太りすぎには気を付けるようにしましょう。運動場のない方は、ボーダーはボール投げやディスクなどが好きですので、これらを利用して
145,運動場へと出かけていく。そしてラグビー校のスプリングヒル・ファームや図３に示したイートン校の運動場のフィールドのほとんどが、実際にそこでチーム・ゲームを行う生徒で埋めつくされてしまう現実を
146,行い，国税局長の承認を得て耐用年数十五年等を適用することができる場合があります。二百六運動場の人工芝【質問】当社は，従業員の福利厚生施設として使用していた運動場を人工芝に
147,で自分の上っ張りを取り上げ、ロッシェンの上っ張りと革ベルトをもとの場所に掛けて、運動場へ駆け降りました。そこではロッシェンがひとりの上級生に腕を貸しながら歩きまわってい
148,仔犬の寝る巣箱は二段式の棚の上にあるから、下段の床は全面、運動場になっている。仔犬にとっては充分な広さで、これだけあれば当分は小舎の
149,れる。ここでは一人も処刑されず、思想教育を受けて釈放される。雑居房、運動場、演芸発表舞台、床屋、食堂など、長い廊下の両側に続く。復員した人たちで中国帰還者連絡会
150,ています。《まず、万国旗。着飾った娘たち。あちこちに白昼の酔っぱらい。そうして運動場の周囲には、百に近い掛小屋（註・露店）がぎっしりと立ちならび（略）、
151,なつかしいみんなの顔がこっちを向いて笑っている。音楽室から合唱が聞こえ、運動場からは、にぎやかな声がしていた。窓の外には、きれいな梅
152,はおおいに盛り上がりました。そのあと、各クラスに分かれて一緒に給食を食べたり運動場で遊んだりしているうちに、お互いすっかり仲良しになりました。日ごろ、体験する
153,砂の台地の上に新潟高校の校舎と六花寮が並んでいた。広々とした運動場に続いてスグ雄大な砂丘が展開し、そこからは日本海の向うに長々と横たわる
154,火事だ」と騒いでいます。そして、みんなと一緒に避難すると、幼稚園の運動場に入ってきた消防車が、隣の建物に水をかけています。でも、
155,行こうとしたら「足りた〜〜」と言うので半分怒りながら（笑）運動場へ行くともう準備もほとんど終わっていて・・・みんな一息ついてた所
156,働く実感というのかねえ。今もそれが残っている。わずかの田畑も会社の運動場にするからと不動産屋の手に渡ってしまった。浜言葉もさっぱり、聞かれなくなっ
157,を知りつつ、そのままそっとしていたという。また体操の時間に皆は運動場に出るが、沖縄の子の一人に頭痛や腹痛を訴えて教室に閉じこもる子
158,ている。ナポリオーネはなぜか女子小学校に入れられていたのだが、休み時間になると、運動場で女の子たちから、大声で、ズレ・ソックスのナポリオーネがジャコミエッタに恋をしたんだと冷やかさ
159,へ行けた。子ども同士の力だ。終業式の日は久し振りに朝から登校でき、運動場に並んでいた。私を見つけるとニコッと笑った。私も笑顔でうなずいた。
160,のようににょきにょきと立っている場所にやってきた。船はぐんぐん近づいて「運動場」の脇でとまった。滝口さんが竹と竹の間に船の頭を
161,ています。さらに，運動部活動に所属する児童生徒と地域住民が交流できるクラブハウスの整備や，学校の運動場の芝生化も積極的に推進しています。表２‐８‐３高等学校における運動部所属生徒数の
162,以て新高は終了したわけだ。そして新制新潟大学の理学部校舎となったが、広い運動場には人文学部が新築され六花寮も昨四十年取毀わされて、昔の面影は
163,ぼくたちは外に出た。そこは、サクラの木にとりかこまれた小学校の運動場だった。風が吹いて、運動場いっぱいにきいろいほこりがたった。「うわあ、
164,、毛原宮のお宮さんで。おやじが卒業した小学校である。ずいぶん昔に廃校に。今運動場は、救急ヘリコプターの着陸場所に。村のお宮さん。お正月準備は終わっていた。村のメインストリート
165,のペンキで塗られた優美な鉄柵が、門の両方へ伸びて行っている。運動場の隅には遊動円木や廻旋塔など、春吉君の学校にはないものばかりがある。
166,を立ったら必ずいすを入れさせる」ことを徹底する。また、授業後、休み時間に運動場へ出て遊び終わったら、「履物を必ずそろえさせる」ことを徹底する。つまり、
167,のかな」ユウタは、もうまるごと五本の指のつめをかんでいる。運動場では、一年生のかけっこがはじまろうとしていた。（なにか、なにか
168,といったように、生徒たちはよりドライな選択をすることになる。「競争の場は運動場から試験場へと移動した」という現実を一番よく知っているのは、彼らパブリック・スクールの生徒たち自身
169,▼内容握力・上体起こし・長座体前屈など▼その他体育館シューズまたは運動靴をご持参ください。飲み物は用意します。運動場は、通常どおり使用できます。ニュースポーツフェスティバル二千八「モリコロパークＤＥニュースポーツ」誰でも気軽にできるニュースポーツ
170,どの女の人が花子さんか知りません。その花子さんという人の書いた手紙、運動場でわたくしがコーチしているとき選手に配達されました」とアービングさんはそう云って、
171,に、共感しましたのでちょっと読んでみてくださいね。もうすぐ運動会というこの保育園は、運動場が狭く、いつも隣の児童公園を借りています。９月から運動会までに２回の
172,敗戦後間もなく、いよいよ引き揚げの日が近づいた夜のことであった。真夜中の運動場に大里教諭が一人たたずんでいた。その姿を見て不思議に思い近づいた渡辺教諭に
173,にきいろいほこりがたった。「うわあ、目をあけておれないや。五百年まえの運動場ってこんなのか」ぼくたちは透明服を着ているので、人の目に見えない
174,平成十四年（二千二）三月現在の数字で（千曲川河川事務所管内）、田畑九百七十七．六ヘクタール、果樹三百四十三．八ヘクタール、公園九十九．七ヘクタール、運動場八十．五ヘクタールとなっている。平成五年（千九百九十三）の数値とくらべると、公園、運動場の
175,放課後の１シーーーン（中学校２年生と先生の会話）部活で汗を流してる運動場を見てる、中２のりおんと東くんと野球部の先生。りおん「あーーー！
176,はその昔、この川の石炭船の船頭だった人である）の中洲にあった運動場に放課後、毎日行って友だちと陸上競技の練習に励んでいたが、夕方帰宅すると
