,0
35,子供たちの学校での様子を見せてもらえるチャンスです。ウキウキしながら出かけました。広い体育館に集まり、舞台の上にあがり、生徒全員が主役の発表です。私の小学生時代を
36,体育館Ｓ五十七宮川中学校校舎Ｓ四十九特別棟Ｓ四十一・Ｓ四十五体育館Ｓ四十二神岡中学校北舎Ｓ三十六・Ｓ四十三南舎Ｓ五十二・Ｓ五十三
37,しといたるわ〉夏季用のシャツとブルマーで来るように指定されていた。体育館には、隼子のほかにも、病弱であったり家庭の事情で体育の授業を
38,５日…十三：００〜二十一：三十十二．一九日…９：００〜二十一：三十二十六日…十八：００〜二十一：三十関Ｂ＆Ｇ海洋センター☎９６‐１０１０施設体育館、トレーニングルーム、ミーティングルーム、プール使用時間９：００〜十二：三十、十三：００〜十七：三十、十八：００〜二十一：三十▽
39,！」「後で聞くーっ！」と、あたしは克美を振りはらって、体育館へ直行した！―体育館をのぞいて、あたしは、ホッとした。あたしと
40,６無垢材を使用した体育館（福島県須賀川市）平成十五年３月に完成した西袋中学校の体育館は、鉄筋コンクリート造の本体に、木造の屋根を組み合わせた混合建築物である。屋根の梁に
41,している。まず、都立桜町高等女学校（現・都立桜町高校）では四月から五．四年生が学校工場となった体育館と教室で「白衣の縫製と衛生器具のやすりかけ、アンプルのレッテル貼り等の作業」を
42,中止ってメールでチームメンバーに送ったんですけど、夜にはある程度融けて十分に体育館に行けました（−＿−；）楽しみにしてるメンバーも居るので、悪いことしちゃったなぁ
43,Ｓ四十二神岡中学校北舎Ｓ三十六・Ｓ四十三南舎Ｓ五十二・Ｓ五十三体育館Ｈ十四山之村中学校校舎Ｓ五十六体育館Ｓ五十七全棟数三十六舎のうち
44,校舎Ｓ六十一体育館Ｈ十七山之村小学校校舎Ｓ五十六体育館Ｓ五十七古川中学校北舎Ｓ三十九・Ｓ四十南舎Ｓ五十四・Ｓ五十九
45,での練習が始まります。（あ、体育館は古いのよ）ご近所の小学校の体育館。一度も使ったことがないので勝手がわかんないから、果たして無事練習ができ
46,午前十時〜正午（小学１．２年生）、午後１〜４時（小学３〜６年生）高松小学校校庭（雨天時は体育館）◇区内在住、在学の小学生（男女）◇１．２年生はぶつかり稽古方式、３〜６年生は個人戦によるトーナメント方式
47,のように、組体操の難しい課題を乗り越え、チームワークで技を成功させたい」と体育館で仕上げの練習に懸命だ。組体操の練習に励む須恵三小の児童たち。ピラミッドは復興し
48,である。夕方五時にもなると、四十人から五十人の中高生で、さすがに広い体育館も満員状態である。このことは、中高生が放課後、思いっきり汗を流せる場所がいかに少ない
49,社会人ラグビーの釜石シーウェイブス（ＳＷ）ＲＦＣは、二千六年に閉校した釜石一中＝釜石市天神町＝の体育館を市から借り、専用屋内練習場として活用する。例年厳しい環境でのトレーニングを余儀なくされてき
50,を、大人たちはビールを飲みながら楽しんでいるそうです。ところが、日本のほとんどの体育館では、ビールや酒類は禁止され、館内の客席で食事をすることまで禁止さ
51,でしょう。次に大事なのは、グリップ力でしょう。あまり凹凸の大きすぎるシューズだと、体育館では滑りやすかったりするので。それと、体育館では、底がアメ色（ゴム色）
52,したあとも、勇は脳を抜かれたようになって坐っていた。体育館の入口の向こうにある、四角い世界に納まっている古い校舎をぼんやりと眺めていた
53,を超えている。まだ発見されていない人もいるから、もっと増えるかもしれない。尼崎の体育館に遺体が安置されているという映像を見ると、十年前の阪神淡路大震災を思い出す。亡くなった
54,どういう結果が出るか見届けたい。「走る走らぬは別にして兎に角、体育館で準備体操だけはしてもらうぞ」と言い残し、目に見えぬ者に挑むように
55,建て替えられてしまいましたし、体育館は過去火事に会い消失後立て直したので私の思い出の体育館はありません。残っているのはプールだけです。水泳は大きらいで、どうして休もう
56,だけが集まり、体を鍛えるところであった。マスジディ・ジャーミの東側の街区にあるズール・ハーネ・キャマールは体育館のような現代建築である。このようなズール・ハーネが現在イスファハーンに五カ所あると聞いた。
57,。正しく竹内知事が地権者など関係者にダム建設の協力をお願いする集会である。天井の高い体育館は空間が多くて寒々としていた。会場の正面に知事、土木部長、美和
58,、そのまま教室へ着替えた後グランドに集合し、開会式昨日グランドコンディションが悪かった為、体育館で予行を行いましたその影響で様々な競技が削られ、順番も入れ替え開会式直後最初
59,を感じていた。だが、止められなかった。防具を傍に持って、体育館から出ようとしている三年生の一人に勇は声をかけた。七校対抗戦でＢチームの
60,どうも〜。今日は球技大会でしたわ。内容は、体育館でバスケットボール・・・暑すぎる！！もう、動く気にならん。しかも、体育館に
61,に対する報復の意志を解消したわけじゃないんだからな―その由紀の目は、体育館の壁面に立てかけてある高ぼうきにとまった。―そうだ、この前は、庭ぼうき
62,心を震わせる。もし共犯として捕まったらどうしよう。中学二年の時、同級生に体育館のガラスを割れ、と命令されたことがある。やらなきゃ殴られるから、石を投げ
63,正午問生涯学習室☎（八百六十六）二千二百四十五毎月第３日曜日の午前９時〜正午は、市立小学校の体育館とグラウンドを無料で開放しています。家族との交流や、地域交流の場にどうぞ
64,須磨区の自宅マンションを午前６時過ぎに車で出て、学校に着いたのは約３時間後。体育館は既に避難者であふれていた。校長と相談し、教室も避難者に開放した。
65,、その穴をどう埋めるかで、みんな困ってるんです」「明日の放課後、体育館を使っての最後のリハーサルなんですよね。それに聡美が来れないとなる
66,「いまの大人達はずるいので、もっと具体的に言わなければ変えられません」体育館の生徒達は静かにうなずいていた。アスラ彦はちょっと考える。「わかりました。
67,高まりに伴い，より一層の整備充実が望まれることから，文部省としても，地方公共団体による体育館，水泳プール，運動場等の体育・スポーツ施設の整備に対し補助を行っており，平成３年度予算においては約六十六億円を
68,十一時三十分●夏あそび・プール●乳幼児と保護者●持ち物：子どもの水着、飲み物清水ヶ丘公園体育館南区清水ヶ丘八十七‐２☎２４３‐４４４７ＦＡＸ２４３‐４４９７卓球教室￥●９月９日〜十一月二十五日
69,ことに驚いてしまいました。なぜみんな裸だったのですか。ひどいですよね。体育館に千五百人の人質がいた、との事らしいですね。体育館なんてたかが知れ
70,なったことを話し「一足先に函館に行っています＾＾」と軽口を叩いて体育館を後にしましたｗｗｗにほんブログ村格闘技ブログ剣道へ（文字をクリック）
71,八百二十一万円児童生徒の生活場所でもあり、災害時に避難所となる市内の全小・中学校の校舎と体育館の平成二十三年度末での耐震化百％を目指した耐震診断・補強工事●保育園新設補助１億６、三百八十五万円待機児童ゼロ
72,所在する駐屯地や基地の多くは、地元からの要請により、駐屯地や基地内のグラウンド、体育館、プールなどの施設を開放している。また、駐屯地や基地に所在する部隊や機関
73,。●日時５月三十日（金）十三時四十分〜十四時四十分●場所大和中学校体育館（駐車場は中学校グラウンドを開放）●主催大和山口ライオンズクラブ・大和中学校●問合せ大和中学校☎０８２０（４８）２８０３／（有）オートハンズ
74,近隣の学校ではほとんどが、開放しているというのですが、団体登録制なんですね。体育館でもプールでもグラウンドでも、例えば地域の子供会とかあるいは地域の何々野球リーグ
75,分単位で予定が決められた式に、大いなる反感を覚えたからだった。体育館と見まごう巨大な焼き場には焼却炉が数えるのもうんざりするばかりに並んでおり、棺を
76,Ｓ五十七古川中学校北舎Ｓ三十九・Ｓ四十南舎Ｓ五十四・Ｓ五十九体育館Ｈ６河合中学校校舎Ｈ６体育館Ｓ五十七宮川中学校校舎Ｓ四十九
77,や石油ランプでなく電燈があかあかと点いている。重油で発電しているらしい。驚いたことに体育館や公園があり、夜も体育館が使える。船でやってきたお役人たちと地元の
78,展開への動機付け」となるように教職員の取り組みが大切になる。上級生には体育館（式場〉に入る前に始業式の持つ意味や式に臨む態度について十分な指導
79,ゴムの毛をボールの周囲に張りつけた「ゲートボール用ボール」である。雪国では、体育館にマットを敷いてプレーをする。板張りを傷つけないためである。そのため準備、
80,言うか尋ねてきた。そして僕の答えを何やらメモしてた。資料館は体育館のような建物で、江戸時代の深川の横丁が実物大で再現されている。順路なし。
81,勝利を目指して汗を流している仲間や、膨大な仕事をやり繰りして時間を作り体育館に足を運んでいる顧問の先生に対して失礼だから、辞めてもらいます。どちらを選択し
82,虫がわき、やっぱり住めなくなるかなー」生徒達の中から笑いがこぼれ、体育館の雰囲気がやんわりと和らぐ。「では、この町、この国が汚れたらあなた達
83,は午後４時以降）。受講料納入５月二十一日（水）〜二十八日（水）までに直接体育館に来館し納入。※受講料のほかに、毎回施設利用料（一般三百九十円、高校生二百三十円、六十五歳以上
84,ベルギー・ブリュッセル市体操チーム近年は全国どこの市でもスポーツの振興に力を入れ、立派な体育館が建てられているが、千澄の住む市でもまた大変な熱の入れようで、
85,湿気で水分を含んで色が濃くなってる）…。５柏四中のこの体育館か武道館かの脇が出て来たので、付け加えて。上の写真の向こう側
86,。そのために家にもどることができない人がたくさんいた。地域の公民館や体育館、近所の農家のビニルハウスにブルーシートを敷いて寝泊まりする人が多くなった。わたし
87,昨日は久しぶりに学校に行き、合唱部の生徒たちと一緒に体育館に楽器を運び、入学式のミニミニコンサートの準備をした。楽しかった。休みを２日
88,ている。重油で発電しているらしい。驚いたことに体育館や公園があり、夜も体育館が使える。船でやってきたお役人たちと地元の出張所員との間の親善バスケットボール試合を観戦する
89,は？柏原市では学校の耐震化については「校舎よりも避難所となる各校の体育館をまず先に行う」として、毎年１校づつ耐震化工事を行っている。中国・四川大地震のよう
90,戻る。「ありがとう。でも正解は十五ヶ月です」（えっー）という声が体育館を包む。囁く生徒達。〈なにー、それじゃー卵産みマンーンじゃん〉〈
91,６月二十三日（月）〜午前８時三十分〜午後９時申込方法受講料を添えて直接体育館へ（定員になり次第締め切ります）。対象一般の方（中・高校生および子ども連れで
92,十三か所に設置されている。各青年の家とも，研修室を始め宿泊室，講堂，体育館，食堂，浴室等を有し，屋外施設として，運動場，球技場のほか，周辺の自然環境を
93,とうとう。終業式の日がきた。「小雪。ちょっと」え。体育館から、出てくる生徒たちの流れのなか。信之くんが手招きしてる。「話が
94,といったことを考えるようになったんです。今年三月の卒業式は会場となった体育館の二階から見ていました。これが校長先生のやりたかった卒業式なのか、
95,の遊びというと野球か相撲でした。野球はグランド相撲は体育館です。相撲で体育館の床に投げられても痛いなんてひるみません。野球は皆貧しくて用具なんて
96,への卒業証書二十九香櫨園小学校／追悼のプレート「大震災に負けないで」西宮市立香櫨園小学校の体育館には、学校を巣立っていった児童の名前を年度ごとに刻んだ銅板が飾られ
97,思いっきり汗を流せる場所がいかに少ないかを逆説的に証明している。中高生にとって、公立の体育館も学校の体育館もとても使いにくいところなのである。「ゆう杉並」の〈体育室〉では
98,に広がる校庭は四百ｍのトラックと鉄棒、登り棒と体育倉庫しかない。校門のそばに体育館があり、一般の人も休日には利用している。トラックの敷地奥に芝生が敷か
99,一丁目１‐１秋田市役所市民相談室へ。電話、ファクス、Ｅメールでは受け付けません。小学校の体育館とグラウンドを無料開放！家族ふれあいサンサンデー毎月第３日曜日午前９時〜正午問生涯学習室☎（八百六十六）二千二百四十五
100,をしないか」脚本も自分たちで書いて、場所もどこかの学校の体育館でも借りてと、一生懸命みんなを口説いていた。ところがほかの連中は、上
101,とＺの出会い。まだ、しっかり覚えてるよ。ｗ５月二十一日。自転車安全教室。まず、体育館でビデオを見た。モト冬樹とか、林遣都とか出てて、ちょっと豪華な
102,があがり明日に開催する予定となりました。準備等々よろしくお願いします。しかし・・・体育館が使用できる時間・・・実にもったいない・・・・・・少しでも練習したい
103,ない体育館の裏に飛んでいった。それは僕らにとっても好都合だった。体育館の角を曲がった時、空中にサッカーボールが浮かんでいるのが見えた。「
104,今朝は、８時ごろには起きてしまったので、９時過ぎに体育館に行き、大会の観戦をしておりました。１試合目は、身内同士って感じだっ
105,、ホッとした。あたしと用具当番の組になってる一年生が、ポツン、と、体育館の真ん中につっ立っているだけだった。もう、レオタードに着替えているけれど…。
106,信じる気持ち新しい学校には、なんと体育館がなかった。ようこにはちょっぴり物足りなかったが、新しいお友達ができると思えば
107,するクラスやクラブは、交替で体育館の舞台を使うことになる。とはいえ、リハーサルで体育館を使えるのは、それぞれに割り当てられた一日きりだかり、その日に主役が
108,金沢市の校下の対抗のバレーボール大会が中央小学校の体育館で行われました。片町商店街のある長町校下では参加する人がいないので、誰
109,を食べながら交流を深めるとともに、きれいになったグラウンドでグラウンドゴルフを競技したり、隣接する体育館で卓球などをして楽しみました。人との出会いや会話が人生をかえる
110,第四話《エリーゼのために》が弾けた体育館でピアノと出会ってから、ぼくは毎日、《エリーゼのために》の練習を
111,にもいかないしね。千恵子さんは学校によく出入りしていたそうだから、体育館にラバーマットがあることも知っていた。そして、灯油も。いっそ、それを巻い
112,ところ）カムロファーム倶楽部（車で三十分）グリーンバレー神室・森林学習館（車で二十分）廃校の風景２体育館の窓にかけられた時計。今でも時を刻みつづけている。どこの学校
113,通り過ぎていった。土手の下に小学校があった。鉄筋コンクリート三階建ての校舎と体育館、下駄箱とうさぎの飼育小屋がある、ありふれた小学校だった。ジュジュはふと思いついた
114,ポルシェが本社を構える自動車の町、独シュツットガルト。解体・中古部品販売業者、メルセデス・ベンツ・ＡＴＣはその郊外にある。体育館ほどの広さの解体作業場は町工場のように雑然としているが、ここはダイムラークライスラーにとって
115,な空間を提供することができました。このように喫茶コーナーは、公民館、図書館、美術館、体育館、市役所、福祉会館など、街の公共施設に設置されることによって、その建物が利用する特定
116,からですか。すばらしいですね」「すばらしい？」「だって、そうでしょう。体育館に避難している人は、『お礼が言いたい。こんなにも親切にしてくれる人
117,の仕事をしながら、一人前の演技部員を目指すのだ。「大きなテントだね。体育館ぐらいあるんじゃないの」伊良部が中を見回し感嘆の声をあげた。「今年に
118,ことで、自分の中にあるもやもやした気持ちにケリをつけられるように思う。体育館の入り口で、二人が出てくるのを待った。二人が出てくると、声
119,を、話すんじゃないかしら」美咲の答えに｛なるほどねー｝という表情。二人が体育館に着くと、学校の半数の生徒（一年生から三年生まで）が集まっていた。
120,しれませんね、まったくいやになっちまう。」工藤先生は少しむっとして、また体育館にむかったのでした。体育館のとびらに手をかけようとしたときです。
121,はでき上がりますよ」「その前に一度この作品の展覧会をしたいなあ。体育館に家をずらりとならべて。四十軒近い家がならぶんだから、さぞ壮観だろうな
122,会場が体育館になりました。スクリーンの映像を見て星座を学ぶのです。すると体育館の中を走り回るおびただしい子どもたちに気付きました。説明の声が聞こえないほどうるさいのです
123,突き進む。ＳＷが市に遊休施設の利用を申し入れて実現。年間約１万三千円で賃借する。体育館は築三十八年と老朽化しており、ＳＷが自己負担で床のたわみなどを補修。縦三十メートル
124,二十五ｍプール＝▷短縮営業…６日十二：００〜☎十〜十三日休。問（☎３０２‐１０３１）。水曜休。体育館の教室等【中央☎３４１‐７９７１】１１日体験ストリートダンス＝４月二十九日十：００〜。無料２短期ストリートダンス教室＝５月十五日〜、
125,は終わった。全部が終わって片付けをしようとしても、ん？あれ？？集合の体育館に１年生が一向に現れない。はい、お説教決定〜。電話で呼び出した〜。保護者
126,何故か最後は奥さんの方が元気だったみたい。青梅線をくぐって、ゴールの体育館へ。９時間ちょっとで歩けたみたい。完走記念品？と、パンと牛乳が配給されます
127,あります。●保険料大人千五百円中学生以下五百円学校体育施設利用について小中学校の体育施設（体育館や運動場）を利用したい団体は、町に登録手続きが必要です。窓口は高田体育館または
128,となっている。（十三）体育施設ア体育館昭和五十三年３月三十一日現在における公立の体育館は、第八十二図にみられるとおり、千七百六十箇所（前年同期千五百五十三箇所）であり、その面積は三百四十八万２千ｍ２
129,人物の声ばかりだ。ほかにはしわぶきひとつない。朝礼は毎週月曜、全校生徒を体育館に集めて行われる。とはいえ、今日のものは特別だった。いつも
130,ました。【五年生の感想】五月二十二日に初めての体育集会をしました。体育館に行くと、先生が「ここは、忍者屋敷です。」と言ったので、（
131,れていなかったようです。古くなったので、新しいピアノにかえられ、音楽室から体育館にうつされ、子どもたちのボールがぶつかったりして、想像もできないくらいにいたん
132,テナントとして出店させた、一種のテーマパークのようなものだ。札幌市街地のど真ん中に、体育館のような巨大温室のような、広大な空間を現出した。裕美も何度か行っ
133,ニワトリ小屋なんて、いちいち形まではおぼえていないのが普通だ。それに、小屋は体育館の裏側だから、わざわざ見に行かないし、一羽しかいないニワトリを見物して
134,鉄筋コンクリート三階建ての建物がある。正式名称を「札幌市中央勤労青少年ホーム」といい、会議室・音楽練習室・学習室から、軽食堂や体育館まで設置した社会教育施設である。現代の若年労働者の雇用形態の流動化によるのであろうか、昼夜を
135,に集合し、先生からの話が会った後、全体で体操んー…高校の体育館とは言え、全校が体操出来るような広さじゃないよ…この日は、綱引きと長
136,来館する。バンドのメンバーは、楽譜のチェックをしたり、練習の打ち合わせをする。体育館で汗を流した子どもたちは、備え付けの自動販売機で買ったジュースで、喉を潤し
137,少年のようにこっくりとうなずいた。翌朝、まだ人気のない校庭を、中尾が体育館に近づいていくと、もう早朝練習の声がきこえていた。まもなく入口
138,の人間関係をどう改善したらよいのか、という目的意識が重要である。さらに、教室や体育館で短時間に実施できること、どのエクササイズも、参加者に対して肯定的な接し方ができることも大切
139,、自転車に乗らず、裏山が見える体育館の方へ歩き出した。ふと自転車置場より体育館の方を見て、まだ、そのあたりに一度も行ってみたことがなかった
140,から上へのレシーブをする。そうこうしているうちに，ヒロフミコーチ，ナガノコーチも参上。体育館が，がぜんにぎやかになった。遊んでいる暇はない。そうそう，今日は久しぶりに
141,にする方法は思いやりしかありません。「ふだんは仲が悪くてもいいから、体育館に入ったときだけは、目標は同じなんだから、おたがいが我慢してやらなければ
142,黄色く肥った二センチもの蛆もいる。忽ちポリバケツ一杯になり、看護婦が入れ代り立ち代り、体育館の外の下水へ捨てると、溝蓋の目がつまって、スコップでかき出さねばならぬほど
143,ガヤガヤした感じがないことからも、かなり広い屋内であるということがわかる。―体育館か…、格納庫？どこなんだ。起きあがろうとして、祈は左腕に
144,と一緒に『ＧＯＬＤＦＩＮＧＥＲ’九十九』を歌った。名付けて「ようこそ先輩集会」。体育館は、子どもたちとファンのお母さんたちの熱気に包まれムンムンしていた。郷さんが体育館
145,な事例，大いに参考にしたい事例を「優良事例」として選定したほか，学校の体育館で宿泊し避難所体験をしながら参加者同士の交流を深める等，安全・安心まちづくりの「仲間」のネットワーク
146,体育館ですか？駒沢それとも代々木第一体育館ですか？東京体育館といったらＪＲ中央線の千駄ヶ谷駅のまん前にある体育館でしょ？駒沢とか代々木って全然違うんじゃないですか？？
147,、長引く話に例によってトイレに行かせてほしいと言う生徒が出てくる。彼らが体育館を出るとき、つま先立ってそっと歩くことをしない。帰ってくるときも同じ
148,ついていなければならなかった。弘も児童館が終わるとすぐに自転車を飛ばして体育館にかけつける。するとすでに高木もはあはあと荒い息をさせながら、かけこんでくるのだっ
149,外は寒風が吹き、体育館の中は完全な冷凍庫状態？！そんな中、両校の白熱した練習が続き
150,長方形ラーメン構造と同様に構成されるが，設計・施工が簡単なので，トラス構造にかわって工場や体育館など大きな空間が必要な建築物の骨組として用いられる。図２長方形ラーメン構造の骨組図
151,体育館に来ている方で既にリタイヤしている方なんですが先日、行って来たとの
152,ていないので、こんな日くらいはお散歩兼ねて外に出ないとねぇ〜１枚目・たっちん、体育館で跳び箱。跳べてましたホッ２枚目・はるも体育。校庭で鉄棒してました一日参観
153,盛り上げ↑↑１試合、終わるたびに各校の監督さんから厳し〜い指導あり！！体育館の中は寒いですが、熱戦が繰り広げられていました！！
154,おもっきしハンドメイドなタグタグばっかり豪華になりそうな予感♪５日のフリマは体育館の中なので雨降っても大丈夫なりよ〜
155,南舎Ｓ五十四・Ｓ五十九体育館Ｈ６河合中学校校舎Ｈ６体育館Ｓ五十七宮川中学校校舎Ｓ四十九特別棟Ｓ四十一・Ｓ四十五体育館
156,そのあいだに、悪夢は隧道から這い出し、魔法の三角形をもとの配置に戻し、体育館の入口の人だかりに溶け込んだ…。その人は…誰？」勇介の下唇
157,だけに、とても楽しかった。そんなある日、いつものように、昼休みの体育館で練習していたとき、Ｓ君からペダルの踏み方を指摘される。「ペダルさぁ、
158,だといわれました。主人が送って行かないといけないんです（苦笑）体育館の構造上…影からこっそり見る事は無理です…試合なのでお弁当を作って、
159,スタート！ケイキ，テッペイも九州大会へ向けてスタート！指導陣も，全員スタート！５時に体育館へ行くと，汗びっしょりな子ども達が迎えてくれた。どの子も生き生きした顔を
160,、バカダチ宅でビールを煽り就寝しますたただいま朝九時前。かみさんの試合があるので、またもや体育館に向かっております。
161,運営委員会のメンバーは、その日に向けて準備を重ねていきました。当日は体育館に百五十人以上の会員を迎え、最初に市民会議のロールプレイ。四人の母親の井戸端会議の設定
162,５月二十七日ＦｉｅＬＤＳＫ‐１ＷＯＲＬＤＧＰ二千五ｉｎＰａｒｉｓベルシー体育館／パリ】これが、「５月二十九日（日）フジテレビ十九：００〜二十一：００」で
163,の整備事業に対して，助成措置を講じている。その結果，公立小・中・高等学校の施設開放率は，昭和五十九年度において体育館七十八．七％，運動場七十八．五％に達している。さらに，昭和六十二年５月には改めて通知を発し，
164,、今、全国的に見て、文部省が押さえている数字で、学校施設、特にグラウンド、体育館、プールあるいは図書館ですか、こういうものの開放状況を、特に小中学校に比べて公立高校の
165,『泣いた赤鬼』の主役だった）大事な場面の大事なせりふを忘れ、体育館のステージのまんなかで立ち往生したときの気分を思いだしていた。なにか言わなくてはならない。
166,は大変喜ばしいことでございます。これは一般論で、恐らくその数字というのは、体育館でありますとか運動場の利用とか、そういうことであろうと思うのですよ。ただ
167,３一万二千円【健康教室】▽９月３日から十二月までの二十回水・金曜十時〜十二時▽体育館▽対象＝二十歳以上の女性。学生を除く▽定員＝三十五人・先着順▽受講料＝
168,は、体育館での演劇ももう終わろうかというころだった。晶穂の足は再び体育館へと向かった。せめて、きちんと挨拶をしよう。こそこそつけ回すような真似を
