,0
35,にも配慮を加えるべきである。（２）公民館の新しい役割とその拡充整備公民館については、従来ややもすればその性格と活動が明確に理解されていないきらい
36,です。伊与久の郵便局前の公民館のゴミステーションの隣にありましたよ。例のごとく公民館？会議所？集会所？？。。。２本足の梯子タイプ支えは無し。屋根無しの見張り台？足場
37,てもらった。そこでは若い青年諸君と徹夜ではなした。三日は朝新穂の公民館で佐渡開発の問題についてはなしたが、あつまる人も少なく、反響もなかった。
38,子ども会で宝探しをします。会場は公民館、参加児童は１年生から４年生の三十名ほどです。はじめは二人一組で探しますが、
39,ます。市の担当は、子育て支援課（２階、☎５６１‐２３６４、ＦＡＸ５６１‐２４８２）です市民センター（公民館）と市民交流プラザの諸証明発行業務を一時休止します市では、戸籍の作成・発行を迅速に
40,の詳細は、環境省のホームページｈｔｔｐ：／／ｗｗｗ．ｅｎｖ．ｇｏ．ｊｐ／ｎａｔｕｒｅ／ｉｎｔｒｏ／をご覧ください。問い合わせ環境保全推進課☎２４５‐５１８７ＦＡＸ２４５‐５５８１Ｅメールｋａｎｋｙｏｈｏｚｅｎｓｕｉｓｈｉｎ．ＥＮＰ＠ｃｉｔｙ．ｃｈｉｂａ．ｌｇ．ｊｐ公民館の講座往復はがきでの申込方法は、【十一面】上段を参照してください注意１受付時間は、
41,かずさアカデミアホール☎（二十）五千五百五十五講演・講習会◆介護予防教室（８月）対象・受講料市内在住の六十五歳以上で、公民館まで来ることのできる人。・無料（事前申込不要）持ち物タオル・飲み物・上靴◆六十五歳以上対象の
42,重要であり、その当面の焦点となるのは、人的面では社会教育主事、物的面では公民館である。したがつて、社会教育行政としては、前項に述べた行政の基本的方向をふまえ
43,だけでなく、地域の大人たちの生きがいづくりの場にもなると思います。将来は学校や公民館にも場所を移してさらに地域に密着した取り組みを計画中です」何ができるか
44,（住所記載不要）天草市役所秘書課・ＦＡＸ二十二七千十六■市長への便りで本庁や各支所、公民館など約八十カ所に備えてある便せんに記載し、専用封筒に入れ、ポストへ投かんしてください。■電子メール
45,はご自分の村の社である麻績神社へ案内する予定を立てておいででした。そこの公民館で、かつて奉織工をなさった方のお話を伺うように手筈ができていると
46,して、その視野を広げることにも配慮を加えるべきである。（２）公民館の新しい役割とその拡充整備公民館については、従来ややもすればその性格と活動
47,成長子どもたちは、公民館が大好きです。毎日帰りに寄っている子どももいます。公民館と学校は、互いに行き来して連携するようになりました。老人クラブの人から「
48,をまじえて話をするものですから、それらが印象に残ってしまうのでしょう。せんだっての公民館での講演では、ギターをもって、会場でみなさんと一緒に歌いましょうと
49,」昨年まで畑仕事をしていた。坂道を心配して子どもたちに止められている。公民館の講座で詩吟をやっており、それが健康の秘訣だそうだ。「ボケ防止
50,お問い合わせください。◆生涯学習指導員◆雇用予定人員１名勤務場所本郷公民館報酬月額十万八千円（雇用保険加入）勤務内容公民館における各種学級や各種事業等の企画運営、生涯学習に関する学習相談全般身分地方公務員法第３条第３項第３号に基づく非常勤特別職職員雇用期間
51,増え審議の深まりが期待されます。また、９月議会からの取り組みとして、各区の公民館や公共施設四十七箇所に掲示された、会期日程と一般質問の周知のための「なかがわ町議会から
52,あることで、地域とのつながりは深まります。小学校の礼儀作法の講座は、公民館を利用していて、公民館の茶道や将棋のサークルとの交流も行っています。
53,また、子どもたちと交流ができ、とてもうれしそうです。◎公民館はみんなの交流拠点公民館は、地域の交流の拠点として、みんなが気軽に遊びに来ます。子どもにとって
54,（市役所８階）にお問い合わせください。※区役所、地域自治センター、市政情報室（市役所北館２階）、市民サービスセンター、公民館、図書館でも閲覧できます。また、市ホームページ（ＨＰトップ→市政の概要→行政改革→監査
55,の管理運営に…１億千四百五十五万円・幼稚園５園の管理運営に…１億九千二十二万円・生涯学習の推進や文化振興、公民館の改修・管理運営に…７億二千九百十四万円・スポーツ振興、体育施設の管理運営に…２億七千五百三十七万円・給食センターの管理運営に…
56,ありめちゃくちゃ興味を持った夫が「有給を取ってでも行きたい！」と公民館に自ら申し込み息子をひきつれて行ってきた・・・とおもったら大きな箱（リンゴ
57,，視聴覚センター（第５節２）については関係のところで述べているので，以下においては，公民館，図書館，博物館について述べることとする。図Ⅰ‐三十社会教育施設の推移（注
58,として、地域の売店での買い物、地域の人との交流、地域の探検、公民館や保育園などでの紙芝居、似顔絵コーナー等の学童での取り組みの成果の発表、シンガーソングライターと
59,。生涯学習ガイドブック春号を発行４月〜９月の生涯学習情報を掲載した平成二十年度春号（第十八号）を、市役所生涯学習振興課、公民館、図書館、こども館など、市の施設で配布しています。また、市内の社会教育施設、
60,。また、１施設平均延面積は、都道府県立施設が五千八百三十六ｍ２、市町村立施設が二千百四十二ｍ２である。イ公民館市町村が各種の教育、文化事業を行うために設置した公民館は、昭和五十三年３月三十一日現在
61,市のホームページで公開しています。また、予算書と主要事業内容が分かる予算説明書は、各図書館、公民館で閲覧できるほか、財政課で販売しています。※一般会計予算書八百円、特別会計予算書・予算説明書各六百円市の情報満載お知らせ
62,の入れ歯名人！？』竹山隆範探偵滋賀県の女性（五十三）から。私の職場は公民館で、管理人のおじいちゃんのことで調べて欲しいことがある。おじいちゃんは春ごろまで、
63,金）（必着）までに、ひと・まちネットワーク事務局へ。申請書は、同プラザ、市役所市民ロビー、区役所、公民館などで。１は書類選考。２〜４は書類選考後、公開審査会で決定問同事務局（☎５４１‐５３３５、
64,た施設はないでしょう。学校のない町は、ほとんどないからです。他にも公民館や児童館などコミュニティの拠点になり得る施設はありますが、やはり「どこにでも
65,策定する文化芸術振興プランに対し、市民の皆さんから意見を募集します。《閲覧場所》市政情報コーナー、各地区市民センター（公民館）、市ホームページほか《応募資格》市内在住在勤在学の方、市内に事務所や事業所を有する個人や法人
66,場合は２カ月前の８日から）申し込みができるようになります。詳しくは、利用する公民館にお問い合わせください。●このページに関する問い合わせ先は、各公民館または浜北区区振興課（☎５８５‐１２２０なゆた
67,と蓮華寺と名づけ開いた寺と伝えられています。中宿を進むと右手に公民館があります。ここには、演技者が安中市の無形文化財に指定された「糸操り灯籠人形」
68,二千八十九◆介護予防教室（７月）自立生活体操で転倒予防！！※事前申込不要対象・受講料市内在住の六十五歳以上で、公民館まで来ることのできる人。・無料持ち物タオル・飲み物・上靴問【市】高齢者福祉課☎（
69,のが狙いだそうです。実験にはＮＥＣ、ＫＤＤＩのＩＴ関係企業が参加し、奥多摩町の公民館などに、血液検査の装置やインターネット経由で医師と住民が会話できるテレビ電話端末などを設置。この
70,申し込みに関する問い合わせ〉浜松シティマラソンエントリーセンター（☎０３・３７１４・７９２４）〈大会案内に関する問い合わせ〉体育協会内浜松シティマラソン実行委員会事務局（☎四百六十七．〇九四五）※公民館、市スポーツ施設などで配布する募集チラシを確認の上、お申し込みください。昨年参加した人には、
71,人々が集まって様々な活動を通じた交流等を行える公的な施設としては、公民館をはじめ、児童館、青少年教育施設、婦人教育施設、勤労者福祉施設等、幅広くある。それらの施設は、それぞれに
72,トタンで覆った「雪囲い」の取り外し作業が予定されていたが、急きょ中止に。公民館を管理している女性（六十八）は「ツクシも伸び、菜の花も咲いていたのに
73,ことがたいせつである。ウ公民館、青年の家等に社会教育主事有資格者を配置すること現在、公民館の主事の資格は格別に定められていない。また、青年の家に置かれる
74,」に基づき、建築物の耐震化に努めます。さらに、「地震ハザードマップ」を各支所・出張所、公民館などに配布するなど、地震防災に対する意識の啓発を図り、災害の未然防止に努めます。
75,た。（６）公共的施設の整備ア漁村における生涯学習の推進を図るため，公民館，図書館等の社会教育施設の設備整備並びにこれらの施設における学習活動及び地域活動について助成した。イ
76,をゆでる。山深い村の葬式の料理はむかしからそれだけだった。男たちは公民館の庭にテントを設営し、あとは二階で親族たちが葬列で担ぐ色旗や銭籠を
77,状況に対する実践的な批判の意味が込められた一つの挑戦であった。国立市の公民館が取り組む「女性問題学習」の基本認識は以下のような三点にまとめられている。１
78,資料）総理府「生涯学習に関する世論調査」（昭和六十三年）図Ⅱ‐２‐８公民館が実施した学級・講座数の分布（昭和六十一年度間）（資料）文部省「社会教育調査」（昭和
79,ボランティア体験（点字で名刺づくり、ミニミニ手話講座、車いす体験）・非常食の試食・餅つきコーナー・模擬店・フリーマーケットなど市民センター（公民館）講座秋の火災予防運動十一月９日（日）〜十五日（土）火のしまつ
80,（千九百九十五年から自主開催へ）。しかしその後、喫茶コーナーを設置する動きは、全国の公民館には広がってはいきませんでした。むしろ地域福祉のニューフェイスとして、バブル期に新設さ
81,指導します。◆とき十一月９日（日）午前十時〜午後３時◆ところ市民体育館公民館ＣＯＭＭＵＮＩＴＹＣＥＮＴＥＲおかずパン渋川東部公民館☎二十二四千三百二十一◆とき十一月十七日（月）午前
82,１枚につき１講座５月２日（金）当日消印有効）●公民館窓口で申し込む場合各講座を開催する公民館に、申込者の宛名を記入した官製はがきを添えて５月２日（金）までに申し込みください
83,。ここでは自治会は社団法人として運営され、町の中心に法人の財産として公民館を所有。わずか数年前までは自ら幼稚園まで経営していた。自治会長の別所正史さんの話で
84,を各五百本制作した費用などはカンパなどで賄う。週一回、夜に約二十人が公民館に集まって練習している。振り付けを考えた市内の日本舞踊師範の指導で輪になって
85,というわけではなく、歴史的に蓄積されてきたものの継承であった。しかしながら、すでに当時、公民館においても受講生が講師の話を受動的に拝聴する「承り学習」だったり、「教え―
86,という自然環境の差が，公園に対するニーズを減ずる一因となっていると考えられる。公民館では，両整備率のいずれでみても低位にある都区部・大都市の不満首位度が逆に低い
87,ます。なかがわ町議会からご案内住民の皆さまに、もっと身近な議会となるよう各区の公民館や公共施設に「定例会の会期日程」と「一般質問一覧表」を掲示します。多くの皆さまの
88,利用されている例がみられる（第１‐３‐三十九図参照）。生涯学習情報ネットワークシステムでは、公民館や図書館、体育館、地区市民センター、保健センター等に設置されているパソコン端末から、学習情報データベースにアクセスすることにより
89,二便の集荷トラックを走らせることにした。近所の会員どうし話し合ってもらって、農協の支所や公民館、加工所の前など、それぞれが都合のいい集荷所を決めた。これが全部で
90,と歳出総額の伸びを上回っている。社会教育費、保健体育費、特殊学校費の伸びが大きいのは、公民館、図書館等の社会教育施設の整備、体育館等の体育施設の整備、養護学校等の整備等が推進された
91,影に隠れてしまうようで…」なつかしそうにこう話してくれる宮城さんは、現在、公民館で洋裁の先生をしている。西阪さんが宮城さんを推してくれたいきさつは、実はこの
92,の参考とする制度です。専用用紙と郵送料無料の封筒を備えた専用スタンドを、市役所および公民館に設置してありますので、市政に対してお気づきの点やご意見などがありましたら
93,、遠隔授業実施のための設備等の整備が進められている。生涯学習分野については、教育委員会、公民館、カルチャーセンター等における生涯学習講座の学級・講座数が昭和六十一年より徐々に増加しており、特にカルチャーセンターでは、
94,取り入れた簡単な体操、会食などを通して心身の健康維持を図る活動です。公民館や自治会館などの身近な場所で、地区社会福祉協議会の役員やボランティアの皆さんの力で行わ
95,、十日（月）、十七日（月）、二十五日（火）、二十六日（水）公民館ＣＯＭＭＵＮＩＴＹＣＥＮＴＥＲ古布の部屋渋川公民館☎二十二０９９９◆とき十月二十日（月
96,ですかね？家が埼玉なんで、関東圏で。地元の天文台や児童館、公民館などで観測会を実施している所はたくさんあると思いますが。せっかくインターネットしてるんだから
97,の骨壺を受け取る。祖母や父の葬儀では、むかしどおり、集落の人たちが公民館に集まって、総出で手伝ってくれた。段取りは要領が悪く、いくつかの手痛い
98,、学校の建物が隣接していて朝日を遮るなら△になります。●図書館や公民館が東にあるなら○、西あるなら◎。●消防署は、東なら音の
99,ば、利用する当日でも申請を受け付けることができるようになります。社会教育関係団体に認定されると公民館を利用しやすくなります社会教育関係団体に認定されると一般使用料を軽減した社会教育関係団体の使用料が適用され
100,たび、老人保健法の廃止に伴う保健センター事業の見直しにより、月１回の保健センターでの成人健康相談、公民館での健康相談は今年度をもって終了させていただくことになりました。長い間ご利用いただきありがとうございました
101,は校内に飲食物が散乱し、喫煙やいじめ、盗難などが絶えなかった。近隣の公民館やコンビニエンスストアなどには「神田高生の立ち入り禁止」の張り紙が出され、アルバイトを断られ
102,な実践活動をホール発表、作品展示などで紹介します。多くの仲間が集い、学び、つなぎあう公民館の祭典をお楽しみください。公民館研究大会（十一日午後１時三十分〜午後３時三十分）・オープニング公演「
103,活躍することである。次は公民館の生涯学習に参加するのであるが、それはＰＴＡの文化活動を公民館が援助したりするので、自然とそのようなコースが出来るようである。公民館が主催する
104,「三度の飯より手品が好き」という■■さん。仕事の合間を縫っては公民館で練習し、市内の福祉施設や地域の祭りに出向きます。年間二、三十回のステージにボランティア
105,至るところに山地崩壊がみられ、また、かつてこの場所に建っていたといわれる公民館や消防団詰め所が、流出した土石や巨木によって、跡形もなく完全に流失しておりました
106,結成されており、八雲町公民館でも農村部中心・団体組織中心の社会教育活動が展開されていた。しかし、やがて公民館「教養講座」などが開かれるようになり、一般向けには少しずつ市街地住民に対する学習の
107,を赫らめた。「あのー。先生、もうお支度の時間です。すぐに大阪・生野の公民館に行かれる準備に取りかかります」敏の秘書の青年が早口に告げた。
108,公の施設を住民が平等に使う権利自治体がつくる公立学校、保育園、児童館、公民館、図書館・博物館、生涯学習センター、公園・広場、体育館・プール・競技場、市民会館・文化ホール・女性会館・福祉会館、高齢者福祉施設、障害者施設、病院・診療所、青少年自然の家
109,を受けられませんので注意してください。受付場所こども課（本庁舎１階・窓口十六番）か公民館（織姫・助戸を除く）へ◇…所得制限があります。＊…お問い合わせは
110,検討し、公民館運営の改善を図ること国は、公民館の利用の実態を調査し、公民館がその目的・性格にふさわしい教育活動を効果的に実施できる各種の要素や方式をあげ、地域の
111,はあったが、十五分から二十分の街歩きができるまでになった。以前から公民館の自主グループで介護保険の学習をしてきたことも幸いして医師のすすめとあいまって
112,中伊豆・天城湯ケ島・土肥支所は、十二月二十七日（土）から１月４日（日）の期間お休みします。公民館やグラウンド、市営施設の休館日をお知らせします。【水道のことで困ったら】水道
113,と認められるとき▶申込・問合せ実施しようとする日の３週間前までに、市役所や各市民センター（公民館）、まちづくりセンター、市民交流プラザ、各隣保館に設置の申込書で、まちづくり課（２階、☎５６１‐２３３７、
114,人でにぎわっていました。●公民館情報●※場所の表記のないものは、その公民館で開催されます。会津美里公民館☎五十四．二三六八☆いさすみ楽園〜閉校式並びにクラブ発表会〜日時３月二十七日（
115,申し込みは、利用日の３カ月前の二十六日が受け付け開始日になり、システム抽選が行われます。公民館などの生涯学習施設は利用日の前月の初日から予約開始になります。なゆた・浜北
116,郵送。ＦＡＸでも受け付けます。＊申込用はがきは、各保健福祉センター、保健センター、区役所地域振興課、市民センター・連絡所、公民館で配布。検診票発送時期個別検診＝４月十五日（火）までに申し込みの方は５月中旬ごろ集団検診
117,お知らせする冊子を作成しました。保育所、幼稚園、小・中学校の保護者の皆さんに配布するほか、公民館や図書館、同課でも配布しています。問小中一貫教育課■宇治田楽まつりの写真展示今まで
118,だけではなくて、家庭の中でもそうでしょうし、あるいは地域社会でも、公民館とか博物館、そういったいろいろな機会を通じて環境について子供たちが考える。そして、今委員御指摘
119,件数を「平成十九年度市民の声広聴年報Ｎｏ．四十六」としてまとめています。浜北区役所や公民館、図書館などで閲覧できるほか、広聴広報課で配布しています。市ホームページ（トップ→市政の
120,の選考委員会に出席していただきます。申３月三十一日（月）必着。申請書類（生涯学習センター、公民館で配布）を直接持参。問生涯学習センター☎２０７‐５８２１ＦＡＸ２０７‐５８２２。第４月曜日休館。生涯学習ボランティアセンターの登録者生涯学習ボランティア
121,七十四）七千三十五東京芸術大学取手校地公開講座〈会場〉東京芸術大学取手校地〈申込方法〉市文化芸術課（市役所２階）、公民館で配布している申込用紙に必要事項を記入の上、〒１１０‐８７１４台東区上野公園十二‐８
122,公民館の効率的な運営のあり方を検討し、公民館運営の改善を図ること国は、公民館の利用の実態を調査し、公民館がその目的・性格にふさわしい教育活動を効果的に実施できる各種の
123,２社会教育法及び青年学級振興法に基づいて行う成人教育、青年学級、婦人学級等の社会教育活動に要する費用、３公民館、図書館、博物館等の社会教育施設に係る経費、４文化財保護法に基づく文化財の保護助成に要する経費
124,」十月二十八日（火）、市主催の原子力防災訓練が実施され、古江地区でも自治協会、公民館、消防分団、社会福祉協議会、民生児童委員協議会、地区在住市職員の方で災害対策本部を設置、地区の約四十名が参加し
125,たくさんの参列者が予想され、そのことを配慮して、家の近くにある町内会の公民館を使うことになりました。スピリチュアルケアの実際―葬儀の方法私はできるだけ家族の
126,！クラブ活動で趣味を楽しむ現在、市内には、十四の公民館があります。公民館には、スポーツや手芸、芸能、教養など、幅広い分野のクラブがあり、同じ
127,た。あるとき、こんなことがあったのである。地区の教職員合同の集会が公民館で開催された。全日程が終了し一同は解散したが、教委、ＰＴＡ役員、教員など
128,朝十一時下関駅車が迎えにくるそれに乗り一路チョオフ公民館にいき会場の設営から始めるのである総勢五十名程度全部出場する人たちばかり見学のお客なんかわ
129,があれば毎日みてる母親が一番先に気づくでしょ？＾＾体重身長は公民館や薬局でも測ってくれるし…うちのまわりも大抵３人目ともなると行か
130,のうち、１本は安徳台に祀ってある『安徳宮』の記念碑として利用され、他は公民館の庭に保管されています。安徳宮の記念碑は懸樋の表面を削り作られ、
131,災害に強い地域づくりを目指しています。大きな災害など、いざという時には、公民館を拠点に「地区災害対策本部」が設置されます。この主体となっているのが地区連合会と
132,公民館で町内の組の話し合いがあって、うちのダンナ組長なんで、ヨメのアタシは
133,）の登録を受け付けています。お持ちの資格、技能や知識、経験を役立て、公民館などの公共施設で生かしたいと考えている個人・団体の方の登録をお待ちしています。
134,〜矢倉小学校教諭■■■■■さん◎子どもたちが本物に感動地域協働合校で、ふれあいまつりや通学合宿（公民館に泊まりながら二泊三日で学校に通う）などをしています。老人クラブと一緒に
135,た皆さんの自主的な取り組みや活動をつなげ、広げ、そして深めながら、これからの公民館を考えていくために「公民館のつどい」を開催します。企画から当日の運営まで、
136,会長です。この日の夕食は私の作った蕎麦で狐蕎麦にしました。公民館で行われた段位認定大会の会場です、写真が不鮮明ですみません。今夜の夕食前の
137,なる点は、施設利用の際の利用区分です。現在、区内のスポーツ施設、文化施設、公民館などの利用は、午前・午後・夜間の３区分になっています。大規模施設と
138,ない。どこまで限定して、それをどう限定すれば良いのか分からない。こんな時は公民館の「パソコン教室」へ行くに限るがこれは月に一度だ。前にも画像取り込み
139,稲沢市民会館で二日間の日程で始まった。東海北陸六県の公民館職員や教育委員ら約千六百人が参加。「公民館新世紀こころ豊かな地域社会をめざして」をテーマに分科会や講演を通して理解を
140,五千五百五十五講演・講習会◆介護予防教室（５月）自立生活体操で転倒防止！※事前申込不要対象・受講料市内在住の六十五歳以上で、公民館まで来ることのできる人。・無料持ち物タオル・飲み物・上靴問【市】高齢者福祉課☎
141,ニーズに応じた学習機会を得られるよう，相談機能を充実することが必要である（なお，公民館の主事，図書館の司書，博物館の学芸員などの社会教育施設の職員の状況については，
142,今日は公民館の三大イベントの文化祭です。昨日は公民館文化祭準備盆栽展示。松江祭鼕行列とは伝統行事松江祭鼕行列は、毎年秋
143,ような目をする。「何を大騒ぎしてるのよ。別館って、あの大きな公民館みたいなありがちな建物でしょ？」ママの台詞にわたしは大きく肩を落とした
144,へ。申込書などは、十日（木）から、市役所市民ロビー、区役所、出張所、市役所サービス・コーナー、公民館などで。十六日（水）までは、電子申請（インターネット）による申し込み可。詳細は、
145,になることは少なく、不完全複合語（や２語連続）になることがおおい：「中央＋公民館」（山真Ｌ０＋Ｈ３Ｂ、玉Ｌ０＋Ｈ３、岩Ｌ０＋Ｈ４
146,た。（３）公共的施設の整備ア漁村における生涯教育の推進を図るため，公民館，図書館等の社会教育施設の整備及びこれらの施設における学習活動，地域活動について引き続き助成した。イ
147,も、ほう、みんな、やってるって感じ。このフォーク研究会から毎年ひとり出て、公民館でコンサート開く習慣みたいなものがあったわけ、そのころ。俺が一年の
148,少年の顔がこわ張っている。有坂は自信を強めた。「見つけたのも公民館のそばじゃあない。きみの牧場の近くだ」少年の肩が震えた。
149,野良猫のみんなは台風の時はどこにいるんですか？公民館？
150,）文部省「社会教育調査」等（１）公民館の整備公民館は，昭和二十一年７月二十五日付文部次官通牒「公民館の設置運営について」の中で，我が国独自の社会教育施設として提唱され，その後，
151,は利用日の６カ月前の初日に申し込み開始となります。●利用方法が大きく変わる区内の公民館この「まつぼっくり」導入にあわせ、区内の公民館では、貸し出し方法などが大きく変更されます。
152,一度食べに行かれると良いと思います。腹痛にはならないでしょう。しかし、公民館で熊食べ会とは、裏山に出た熊を逃がさずに寄っててたかって撃ち殺し
153,、福瀬区広瀬では水防災対策特定河川事業で家屋のかさ上げが完了。自治会活動の拠点や避難所となる公民館も整備しました。３月８日の落成式では天翔獅子が地域の安全を祈願。住民
154,予防接種の詳細は「さわやか健康だより（年間保存版）」をご覧ください。健康づくり支援課や市民センター（公民館）、隣保館、図書館に設置しています乳幼児健診（無料）住２４か月児（実施医療機関
155,のであった（鈴木敏正、二千）。地域創造教育の構造については、筆者が地域教育運動や、公民館を中心とする社会教育実践の展開過程から学んで作成した〈図Ⅴ‐１〉に示す
156,整備や指導者の充実を図るとともに，既存施設を効率よく活用していくことも重要であり，公民館と地域の公民館類似施設を含めた各種施設とのネットワーク化を図るなど，多様な住民の学習ニーズ
157,の日「小児あんま」のイベント有対象・定員・費用乳幼児とその保護者三十組・無料申込み不要直接、公民館へ浦和南公民館（浦和区神明）ＴＥＬ八百二十二．一〇八八講座名わかりやすい人権講座日時十二月４日（木）
