,0
0,もあるかもしれず、うーん」「何をひとりでぶつくさ言っとる」法師が悠然と言いました。「ですから、ここを抜け出す算段をしているのです」
1,「やつがれのことでおじゃるか」「左様。さんぬる日、笠置で大力無双の法師が、人の持ちもならぬ大石あまたを投げつけ、数百騎の坂東の人馬を殺し
2,。他の客と何か摩擦をおこしたのだろうか。船頭が西行に「その法師、下りろ」と言ったのに下りなかったので、船頭は西行を鞭で打ち
3,、四季の風情の中でもっともうとんじられている冬の良さを見直すよう訴えている。法師は冬景色のわびの味わいとともに、清冽な霜の朝、身の引き締まる
4,下に踏み、太陽を胸に当ててお抱きになっている」というものだった。法師は、「この夢の意味を夢占いをするものにお聞きになってごらんなさい」と伝言してき
5,て話の続きを促した。「真夜中の河原に、少し年のいった法師らしき方がおりまして、何やら木の枝のようなものを、しきりに
6,。「サヴォイ」の第一号、第二号に載った『丘の麓で』は、ファンフルリュシュ法師（タンホイザーに相当する人物）がウェヌスの丘に到着し、ヘレン（ウェヌスに相当する女主人）
7,ようになったのだ。宿に到着したら、まずは何をおいても「法師乃湯」へ向かいたい。木の扉を開けると、高い天井とゆったりとし
8,だけは、口にしなかった。何心なく語り出したのであったが…、と、法師は、なにものかにあやつられる心地がした。鎌倉殿の恩賞にあずかろうとの目算
9,長柄の銚子に酒をうけて、客にすすめているところだったが、腹巻姿の法師がうち入ってきたのを見て、屁っぴり腰に遁げだしかけるのを追いかければ、後
10,ておりました」「ほっほ、わしと同じじゃな」「有珠善光寺で円空という法師の彫られた観世音菩薩を見てまいりました。私も作仏したくなり、彫ってみ
11,れる後期散所は、じつは散所の非人（法師）の略称であり、その卑賤視は非人（法師）に対する卑賤視による。したがって散所という言葉で、同一性を前提として、その変化を
12,に、「像法の時代に、私は律師だ、私は禅師だ、私は法師だといって、三学が互いに非をあげつらって、そのために、地獄に
13,桟敷はさきに記した第一の構築法にする仮設的に近いものであるが、明らかに法師の妻の住宅となっているものであって、恐らく築地を廻らせた殿舎の主
14,は情ない声を出して謝った。「これ按察法眼殿。おのれの連れて来た法師は謝ってござるぞ。おとなしゅう衆徒をつれて退散すれば好し。さもなくば此奴の
15,』前近代篇（部落問題研究所、千九百七十八年）所収。１卑賤視される後期散所は、じつは散所の非人（法師）の略称であり、その卑賤視は非人（法師）に対する卑賤視による。したがって散所という
16,Ｑ二十七「チャーハン」を十回いってみて！（相手がいい終ったら）では、一寸法師がのっていた食器は？［二十七］おわん（茶わんではない）Ｑ二十八「ぞうに」
17,「直ちに引き揚げる」「よし」と言うと本性坊はその法師を放した。法師は二つに折れた薙刀を拾うと面目なさそうに法眼の後の方へ行った
18,入らないと言って弓で射殺してしまった話。鷹狩りに出た際に通りかかった法師を見て不吉に思い、収穫の少なさをそのためと称し、引き立てさせて首
19,保胤は、あらためて思考を巡らせた。心当たりは特にない。むろん、“老いた法師”には心当たりなどいくらもあったが、鷹晃の見たことだけでは、
20,「退散するか」「直ちに引き揚げる」「よし」と言うと本性坊はその法師を放した。法師は二つに折れた薙刀を拾うと面目なさそうに法眼の後
21,ならぬ大石あまたを投げつけ、数百騎の坂東の人馬を殺したと承った。その法師は般若寺の者とかや。御存じないか」「そのような噂は耳に
22,また日本人には「放下」という考えがあり、禅宗には放下僧とよばれる法師がいた。すべての心や体の執着を投げ捨ててしまうことを「放下」と
23,郎従は、主の人を、そう呼んだ。「きっと、いま去ッた法師と山伏は、われら主従を、六波羅筋の武者と思い違いしたものでございましょうず。な
24,上品なスポーツとしての扱いを受け、これに対して散楽のほうは、律令制の下級官人や法師の姿をした賤民的な芸能者によっておこなわれた、よく言えば野生的、ありていに
25,、清監（清原元輔男）を打たしむ。この時、清少納言、同宿にてありけるが、法師に似たるによって殺さんと欲しけるの間、尼たるの由言わんとて、
26,神と人間、時間と永遠の関係は、こういったものだというのが法師の考え方の基本である。人間はとやかく思い煩うことはない、陶工師である神にすべてを任せる
27,遠慮なくかかられい」「それッ」と法眼が命を下すと、十人の法師は薙刀をかまえて本性坊をとりまき、じりじりと砂を這うように迫って来た
28,、飛香舎に駆けつけただろう。あの者は忠誠心のかたまりであるゆえな」泥ノ法師は眼のふちに薄い笑いをにじませると、道風に瓢を手渡した。道風
29,紅葉する落葉樹林の中に多く生える高さ十メートルまでの落葉中木花を法師の頭巾に見立てた幹は細身、肌は灰色で斑点がある
30,に位置していた集団を束ねていた立場の人間だったようだ。一応は法師であるため、周囲からは尊称として法眼と呼ばれた人物であり、鬼一法眼は剣の
31,からも分かる。また、空海も東寺に蒸風呂、薬湯をつくり、温泉も修善寺、法師、湯村、塩原等を開発したといわれている。この時代に編纂された「出雲国風土記
32,駄洒落にして、〈み（入れ物の本体）はなげつとて蓋のかぎり持て来たりけむ法師〉というのが出て来ます。きっと当時このような話が話題としてひろがっていた
33,際の申文の終りに、別当・大衆ら職員の役名を列挙しており、それに大法師として別当・修理別当・検校・上座・惣目代、法師として在庁・寺主・都維那・通目代等がみえ、別当の下に多数の職階を擁する大きな宮寺制の成立を物語っ
34,」「はい、おります」「では、呼んでまいれ」呼ばれて法師がやってくると、「蔵人殿のおられる所がわかった。討ち取って鎌倉殿
35,あのニンゲン果をふたつ、法師にさしあげなさい。果実はわしがすでに二個食べておるから、法師にさしあげても、まだ二十六個残るかんじょうだ。では、天界へでかけてくるからよろしく
36,で派手なチャンバラのひとつやふたつあった方が、物語も盛り上がるじゃろうし」法師はプカプカの慌てぶりを知ってか知らずか、ことさらのんびりした調子で言いました
37,」は「道服衣」であった。この史料では、「寺中在京人也非坊主衆」の「法師」や「入道」が具体的にどのような人々を言うのかは語られてい
38,。「呪詛の符に逢坂の玄丹、きなくささが臭うわい」泥ノ法師がむずかしげなおももちで頰をさすりあげた。「玄丹に呪詛の符を依頼した
39,は酒に酔い、己れの生国が越後であること、山寺育ちの稚児であったが、法師に恨みがあって、多くの法師を刺し殺し、比叡山へ移って栖家とした
40,に、三蔵法師とおっしゃる、えらい坊さまがみえる。そうしたら、あのニンゲン果をふたつ、法師にさしあげなさい。果実はわしがすでに二個食べておるから、法師にさしあげても、
41,）、数え九十歳の長寿をまっとうされた。お寺が歩んだ茨の道を、法師はどうご覧になったのだろうか。戦災のため、国宝から重要文化財に格下げとなった史跡
42,也非坊主衆」のうち、「法師」が直裰を着用していた。輿舁には「法師」と「入道」とがいたが、「入道」は「道服衣」であった
43,うまくいかないものです」「わしも同じ気持ちになったぞ」円空という法師には同じ力が働いている。お上人は愉快になってきて、大声で笑ってしまっ
44,法住、それを受けとめ、左手に擂り鉢を、右手に茶筅を構えて、すり足で法師にせまる）蓮如待ちなされ、法住どの。法住は？蓮如この法師どのには見覚え
45,のじゃ」小野道風が思案げなおももちで、口髭をさすった。「泥ノ法師、蝦丸という小者を当たってみてはどうかな。はたして、そやつは藤原政文老人の
46,僧兵をまとめると、また気が変った。これほどの大衆が唯だ一人の法師に負ける筈はない。多勢に無勢だ。「やあ、やあ、皆の者
47,かな、蓮如どの。もしもの時には、この備後法師が、お命頂戴つかまつる。（蓮如と法師、しばらくじっと目を見合わせて）ご免！備後法師、さっと立ちあがって部屋を出てゆく
48,で火葬場へ運ぶ際に輿舁を務めた六人の「寺中在京人也非坊主衆」のうち、「法師」が直裰を着用していた。輿舁には「法師」と「入道」とが
49,のものものしさとなった。土御門宮の五芒星の屋根の上に、安倍晴明、泥ノ法師、熊野房魁深、小野道風らが座している。天界に星のまばらな夜であった。眠り
50,た声が聞こえました。「法師殿、マカロニ法師殿」「ほうら来た」法師はにたりと笑いました。「わたしです。ポールです。そこにおられるなら
51,やつがれを逮捕できまするかな」「この十人でな」「一乗院の名ある法師と力競べは願うてもないことじゃ。それでは遠慮なくかかられい」「それッ
52,、傷病兵の手当に甲斐甲斐しくたちはたらき、その指揮をとっているのは、どうやら片眼の法師と、うら若い姫君らしいという噂をきいた。（蘭姫と蟇丸だ！）と彼
53,あおったのではなく、おおかた、毒を盛られて殺されたのだろうて」泥ノ法師は瓢をひきよせると、ぐびりと酒をふくんだ。「それにしても、師輔邸の
54,をば、水に入れ、土に埋み、少し長しきをば、おし殺し、刺し殺す…」法師はうたい、葉叢のさやぎは烈しさをました。「帰ろうぞ」胡蝶は
55,九に「源義家切碁盤角事」と題する一条は、義家が若年或る法師の妻と密会し、法師の闇討せんとしたに対し武勇を示した有名な逸話であるが、そこに
56,られる。『古今著聞集』巻九に「源義家切碁盤角事」と題する一条は、義家が若年或る法師の妻と密会し、法師の闇討せんとしたに対し武勇を示した有名な
57,た。花々が、答えたような気が、春王は、した。法師の目は、魚の鱗を貼ったように青白い。それゆえ、昼も黄昏
58,の卿の若君、六代の君とて、年も少し長しうまします…」と、法師はおのれの声に聞き惚れ、撥を入れる。六代の君は、平家の嫡流
59,も限らぬではありませんか」「最高の言葉が？おまえたちの勝負から」法師はバカにしきった目で王とプカプカを交互に見ました。「出る
60,も暮れて、いよいよ宴も盛んになると、琴が出た。〈宇陀の法師〉と呼ばれる和琴の名器の奏でる音に、朱雀院の一首）幾たびの秋
