,0
0,勝ちかも。試合が盛り上がってきたからといって、ピッチを上げてジョッキを空けるのは危険。さらに、アイリッシュウイスキーとドイツワインをちゃんぽんすると、どちらが勝ったとしても、二日酔いは避けられ
1,を使っていますが、寝ているときに顔をベロベロ舐められていると思います。危険でしょうか？舐められても大丈夫ですよ〜完全室内飼いなら、尚大丈夫！私も妊娠中
2,絶対に口にしてはいけないひとくちＭＥＭＯ●親として厳しくしからなければならないことは？子どもが危険ないたずらをしたときや、社会のルールにそむいた行為をしたときは
3,で、高知県では、研修会の日、たまたま台風の襲来で、園芸のビニールハウスに危険はあったが、会場では夜遅くまで勉強が続いた。“農村に
4,時の第三百十三空軍司令官オーリス・Ｂ・ジョンソンは、七月三十一日付で、事故に対して遺憾の意を表わし、「村民に危険を及ぼすような不祥事は今後防止する」と文書回答をしてきたのであった。
5,本を、おもろい本を作ろうという気になった点ではホモです。言語を危険な関係にもっていきながら…。ああ、それで思い出したが、筒井さんと
6,シチュエーション５」のほか、急ブレーキなど基礎を学ぶ「シチュエーション１」、市街地や日常走行で起こる危険を学ぶ「シチュエーション２」、高速走行やワインディングロードで遭遇する可能性のある危険を学ぶ「シチュエーション
7,死にましてね」あひる女はまだ喋り続けている。崖くずれをおそれながらも、現在、いちばん危険な地帯を通過中なのだという知識は持っていなかった。あひる女の饒舌に辟易し
8,実際に投与する看護師は「薬剤の使用者」の役割を果たすために，薬剤の混合調整上の危険とその要因，投与方法，速度に関する危険とその要因を知っておかなければならない。また，点滴中
9,きみとぼくとは、共犯なんだよ。どちらか一方が捕まれば、他方に危険が迫る。そこを、よく考えておくんだね」「あら、わたしを脅かすつもり
10,、何を探ろうというのか。自分の身に万一のことがあった場合、危険を冒すだけの価値があったと言えるだろうか？土壇場にきて、高根沢は
11,アメリカの中にそういう微妙な論調の変化と民意の変化が看取されるところは危険だということを、ランド・コーポレーションとかあるいはラロックたちは言っている。そのことを憂えている。
12,＾ちょっとだけスニーカー？？？？って思ったけど雨なら歩き易くしていかないと危険ですもんネ。
13,つまり平和に、その若さと情熱をささげる心をともにしたのである。彼らは危険を承知でその任務に志願し、そして人が支払う最も高価な代償を支払った。
14,、松本にいる自衛隊員有志がたまにこの縦走路を使うらしく（もちろん普通の登山スタイル）、更に危険な西穂高ルートで上高地におりたりするらしい。この時は上高地まで電車＆バスで移動する
15,に行っても迷惑がられませんか？自分でとるのはちょっと奥なので危険と思いまして・・１歳７ヶ月の子はやっぱりじっとしきらないでしょうか？奥
16,が、薬の利き方には個人差があり、自己判断で薬を飲まないのは大変危険です。多くの降下薬の中から、その人に合うものを見つけるためには、
17,から受け、その上を乗り切っていくような姿勢をたもっていれば、多少は転覆の危険を避けられるだろう。武智さんはそう考えたのです。これもあとで重要な意味を
18,てくると、もっとヤバイです。いつか頼んだ覚えが無い商品がとどきそうだ・・危険！
19,ことを示していた。キャタピラ車のドアステップに乗っていた案内人が「これから先は危険だ。すぐ近くで溶岩溜りも見れるし、霧が晴れれば側火口の小噴火も見られる
20,何らかの原因で販売量を超える在庫を保有するようになると、陳腐化による不良在庫化の危険も伴います。→機会損失：需要があるのに供給できない売り逃しのこと。ここで
21,、みんなで渡れば怖くない』確かに怖くは無いかもしれませんが、怪我や死亡の危険は高まっていきます。※はじめこの写真を撮ろうとしたきっかけは歩行者信号が青の
22,ノックで送球に難があると見て、外野で起用した。だが、これは危険なかけだった。五回、先頭の坪井の打球が右へ。普通の外野手
23,あり、コミットでも、リードでもどちらに賭けるのか早期に決めてしまうのは危険です。コミットしたら、外される、見て反応で行って一回目のジャンプで打たれる
24,人間の感情で、逆に「信じられない」とか言っている人の方が危険な気がします。そういう感覚がなかった人の方が、怒りの場面
25,戦争も場合によっては「必要悪」なのでは、と、つい思ってしまいました。危険ですかね？別に危険じゃないですよ。戦争は外交の一部です。戦争の反対
26,ていることによって、いっそう危機的なものとなっている。日本国株式会社への帰属意識ともいうべき危険な“先進”国ナショナリズムが、今や日本全体をおおいつつあるように思える。民衆の側の
27,（２）地形表５に示すように地形が急になるほど崩壊の危険は増大する。国土の七十五％を占める山地は急峻な地形で、もとより崩壊しやすく、台地で
28,精神安定薬（シガカルム）の資料の中で、持続的な服用により依存（嗜癖）の生じる危険が高まることを指摘している」。グライザーはまた、「治療によるリスクが疑いもなく
29,負担が重なる。物価が下落するので、労働者は働いているかぎり実質的収入は増加するが、失業する危険が大きくなる。預金・国債・社債等をもっていると、元本の実質的価値が増加するが、あまり景気が
30,善意から自殺に関して報道する義務を感じているのだから、それを認めた上で報道の持つ危険な側面について警告を発するべきだというのだ。そして、報道の仕方によっては、他
31,言った台詞だ。こんなスペースコロニーに亀のようにひっこんでいたくはない。たとえ危険があろうとも外の世界に自分は出たいのだと。そして降りかかる火の粉は自分
32,か。（待て）隆之は声をかけようとした。何か本能的な危険のようなものを感じたのだ。だが、一瞬遅かった。卜伝はその
33,二千一年の国土交通省住宅局調査（「密集住宅地における耐震改修の推進に向けて」）によれば、木造住宅八千四百一棟中耐震性能上危険だと判定されたものが二十三．七％あるにもかかわらず、全調査住宅中耐震診断や耐震改修を実施したことのある
34,「悪」と断じて処刑を容認する皮肉、内向きの思考法（一国主義）がイラク攻撃や危険への先制攻撃（ブッシュ・ドクトリン）へと際限なく拡大していく矛盾。それがブッシュのアメリカである
35,に入らないわけではなかった。男はそれを嫌悪しなかった。まったくちがっていた。危険と紛糾にもかかわらず、男はそれの到来を歓迎し、いい気分になった。それが
36,か、のさばりだしてすっかりカウボーイ気取りだ。組織を忘れてすぐ引き金を引きたがる。〈危険だ〉「ピート、きみは耳にしたことがあるかな、“自主愛国者同盟”と
37,損ねたり、あらぬ方向に投げたり、飛距離が足りないなど、ボトッと落ちるという危険もあります。
38,ニーナに対する自分の決断の重大さまでが、ずしりとのしかかってきた。わたしはこの女性まで危険な道に誘いこんでしまったのだろうか。「ありがとう」と言って、わたし
39,言って、積極的じゃない。普段はあんなに、誤嚥性肺炎おこすから、危ないから、危険な食事出さないで！みたいな勢いの、、ＳＴ様も、、知らん顔。
40,マーラの言葉をさえぎった。「この惑星で大気圏飛行なんかできるはずがない」「危険で非効率という意味では、たしかにそうね」と、マーラ。「でも、不可能
41,た。動員されてなければ、死ぬようなことはなかった病気である。工場での危険な作業が原因である労働災害死の例もあらわれる。［新聞報道］名薬専（注、現名市大
42,の川にはひとを引きこむような力があります。ゆるやかに流れる黒い水は危険そうには見えません」「まえの奥さんの死から千九百八十九年の四月祭であなた
43,を恐れて、いろいろと王宮に仕掛けをほどこした。人でも幻獣でもない危険なものも徘徊しているし。あのバランスの悪い足手まといなパーティーで大広間までやってこられ
44,ます。年齢、肩が痛くて動かせないという症状だけで診断名をつけるのは危険です。肩が痛いといっても腱板損傷、インピンジメント症候群などといった多くの診断があります
45,てしまいます。そんなリスクを強調するためか、「百円以下の銘柄に投資をするのは危険。倒産してしまう可能性があるから」、なんて言葉を聞いたことがあるでしょう？でも、
46,を説明し、手入れが成功した場合、本部長の大勝利を約束するのはほかならぬこの危険の要素なのだと言って、話を結んだ。本部長は机の上へ
47,「私、ここの暮らしが気に入っているの。虎丸もよ」「しかし危険が迫っているんだ」「あなたの取り越し苦労じゃないの」「平八が、変
48,〈緊急警告〉鳥インフルエンザ上陸！「ヒトＶＳ新型ウイルス」恐怖戦争が始まっている「国内三千万人に感染」の危険冬となれば怖いのがインフルエンザ。間接的に他の病気を誘発するケースを含めれ
49,犯した男たちを何人も弁護してきた。しかし、いま一緒に座っているこの男ほど危険な犯罪者もいまい。使い走りから組織の頂点に昇り詰めるまでには相当のことを
50,の懸念がないところでは脈拍数に大きな変化を示さなかったのに対し、生存にとって危険な環境であると自分で判断した場合には、随意に（随意に、という言葉
51,抗生物質の投与による創感染のリスク比は，全体では０．３１（０．１１〜０．８３）であり，感染の危険が低い患者（Ｎ＝三百八ｖｓＮ＝三百八）では０．２５（０．０７〜０．８７），感染の危険
52,、弁護士の数がポストの数ほど多いと笑い話があるアメリカだけど、街から危険な箇所がなくなるなら、裁判沙汰も悪くないな、と思った。老人はじめ、からだ
53,なもののようです。▼暗闇…「未知・不安・恐怖」何がいるかわからない、危険なものがあるかもしれない、しかしそれが何だかはっきりしない―暗闇は恐怖の世界です。
54,巻きおこし、アザミの乾いた茎をカサカサ鳴らすことになるのだった。私たちのジープは、危険な垂直かと思われる傾斜道を踏みはずしたり、その脇の深く落ちこんだ傾斜に突っ込ん
55,けれども、同時に債権者に対して反対給付を請求する権利を失うから、履行不能による損害、すなわち危険は債務者が負担する（債務者主義）。これに反し、他方の債務が消滅しないものと
56,、ざんねんそうに町から去っていく。ここには、恐ろしい自然ばかりでなく、たくさんの危険がかくれているからだ。それにもかかわらず、ゲンコツマスが見つかって百年のあいだに、〈
57,、構造協議を要求してきた。しかし、今や日本を形容する言葉は、「デンジャラスリー・ディファレント（危険なほどに異質）」というレベルにまでなっている。このような空気を、
58,変異幻語対談』というタイトルは筒井さんがつけてくれたんです。ぼくはラクロをもじって、『危険な〓語関係』なんてのを考えていたんですが。なるほど、ラクロのも書簡小説
59,が，まず重要である。業務上の行為で誤りをおかすのであるから，看護業務の視点で危険とその要因を整理しておかなければならない。■看護師が担う業務プロセスや流れで危険とその要因
60,をもちあげたので、エリックは半歩さがるか、クリーム煮のシイタケが洒落たスーツに降りかかる危険を冒さなければならなくなった。エリックはこの行為に笑い声をあげ、この一幕にまだ注意
61,ても、ただちにそれが健康に害を及ぼすことはない。もちろん、酵素入りパンを食べても危険がないとはっきり証明されているわけでもない。ボッフム大学のアレルギー学者バウアー教授は、千九百九十八年に
62,ながら改善案を実践するＤＯ１実態調査小さい子の身長や行動に合わせて，低い視点で危険な場所を探してみた。ふだんの生活でわたしたちが無関心でも，小さい子が
63,戻る道程は年々困難を増すばかりのようだ。その今、人間のとる進路に危険があるとすれば、それはヒトという種の存続が脅かされているというより、むしろ
64,コンピュータに雨量計を接続し、それにサイレンや非常通報電話等を組み合わせた装置を逐次全国の谷沿いの危険な区域に取りつけていくこと等により、土石流の予警報を行うものである。ヘ特殊車両通行許可システム
65,で騒ぐほうがおかしいんや。それは商売だから、そんなことはあるだろう。危険な商売なんだから。国松とは縁が浅からんところがあってな。
66,一日二校を訪問。校内の施設や防犯対策、児童の登下校の環境などを点検し、危険な個所や問題点があれば学校側に指導、助言する。状況に応じて、教員や
67,タイヤの跡で。バイクの残骸にも不自然な損傷があった」「かなり危険な賭ね。誰が見ているかわからないのに。でも、それだったら明らか
68,による安全性の向上は，あらゆる用途の建築物にとって，大きな利点となる．また，危険な化学物質や放射性物質を扱っている施設などでは，地震時に被害が生じた場合に
69,は、白い厚手の木綿）。迫って来た汽車のせいで、あたりは危険な暖かさになって来る。鉄橋に触れると火傷すると思うけど、車掌さんは大丈夫な
70,。しんどい登りもみんなで交代しながら仲間と一緒にいるのが楽しい未知の発見、危険との遭遇ここまで読んできて、すごくバックカントリー・スノーボードに行きたくなってきたって？
71,日から始めてください。けっして遅すぎるということはありません。少なくとも、病気になって危険な状態に陥らない限り、間に合うはずです。あまりむずかしく考えず、まず野菜たっぷりの
72,により輸送の安定性が左右されるおそれがあり，これらの外国籍船に過度に依存することは危険である。このため，運輸省では，日本船の国際競争力を回復し，その減少傾向に歯止めを
73,、マタ・ハリにそういう行動をとらせたのだろう。だがそのために彼女は、いっそう危険な淵に自分を追い込んでいくことになった。千九百十七年二月、マタ・ハリはついに、ドイツの
74,沢山ありますので、主治医、または処方した専門医に相談する必要があります。自己判断は危険です。セカンドオピニオンは患者にとって大切な行動です。今では、医師の方もそれ
75,いまでは広くとり入れられている。つまり、九十四年までにエイズやその他の感染症の危険を減少させるために、ＥＵのほとんどの国で麻薬常用者に無菌針が支給されている。２
76,ほとんど兵が残っておらず将もいない。それに乗じて董卓の残党が蠢動する危険がある。そう考えて呂布は引きあげてきた兵を、そのまま城に入れた。
77,ｂ殉職者特別賞じゅつ金災害に際し，特に生命の危険が予想される現場へ出動し，生命の危険を顧みることなく職務を遂行して障害を受け，そのため死亡した消防吏員又は消防団員
78,彼がいい話に飛びつかず、今あるものを固守しようとした陰には、危険な匂いを感じたのだと思います。豊臣秀頼の例を見るまでもなく、縁戚関係になっ
79,を払うようになっている。住基ネットもきわめて便利な道具だが、運用を誤れば危険であることを人々に意識させるようにし、多くの国民が監視の目を光ら
80,チームは、司法考古学者さながらの作業を行ないました。彼らは屋根を持ち上げ（非常に危険な作業だったので勇気がいりました）、内部に入って、書類や試料
81,ば，十分な管理のできない国までも核を持つことになり，偶発的な核戦争の危険が高まるのではないでしょうか。」廃絶不可能派「先ほども述べたように，誰も好ん
82,無視して柵を立てさせなかったのはこちらの責任とされる。ダイブなどの危険な行為を禁止しなかったことも糾弾されるだろう。新聞も週刊誌もワイドショーも一斉に
83,じゃ。その結果、悪人正機をとなえる他力の思想には、ひとつまちがえば世間を惑わす危険なものがひそんでいると思うようになった。また弥陀一仏に帰依する一向念仏の
84,する。〈指導者の動き〉・メインは全体の進行をし、サブは各グループについて危険がないようにサポートする。・表現力や理解力をみて、必要に応じて指導者を
85,、大西洋を横断するよりもインドへ道をとったほうが警戒も手薄だし、危険もすくないので、この道を選ぶに違いなかった。フィックスは、このような考えに
86,で、奴さんはどうする？私が着いたあとまでも方程式を持っているなんて危険をおかすはずがない。すると、奴さんにできることは二つしかない。クロード卿の計画
87,かかっているとしたらどのくらい期間をおいて検査したらよいのでしょう？保険所ではエイズ検査は危険な行為があってから３ヵ月後からです。保険所で３ヵ月後にエイズ検査を無料で受けましょう
88,消防表彰規定に基づく賞じゅつ金、殉職者特別賞じゅつ金及び報賞金がある。ａ賞じゅつ金災害に際し、一身の危険を顧みることなくその職務を遂行して障害を受け、そのため死亡し又は障害の
